datetime,occrate,occcount,occcountdiff,occratediff,tutorium,maxoccrateestimate,maxoccrate,coursenumber,registered,lecturerampbefore,maxocccountestimate,maxocccount,exam,lecture,lecturerampafter,test,VL,UE,KS,hod1,hod2,dow1,dow2,week1,week2,holiday,zwickltag,occcount1day,occrate1day,occcount1week,occrate1week,occcountdiff1week,occcountdiff1day,occratediff1week,occratediff1day
2024-04-08 15:00:00,0.20121951219512196,33,1.0,0.0060975609756097615,0,-1.0,0.20121951219512196,136.309,98,0,0,33,0,1,0,0,1,0,0,0.14644660940672627,0.14644660940672616,0.5,1.0,0.985470908713026,0.38034216785622127,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-04-08 15:30:00,0.18902439024390244,31,-2.0,-0.012195121951219523,0,-1.0,0.18902439024390244,238.213,160,0,0,31,0,1,0,0,0,0,1,0.10332332985438253,0.19561928549563956,0.5,1.0,0.985470908713026,0.38034216785622127,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-04-08 16:00:00,0.18292682926829268,30,-1.0,-0.0060975609756097615,0,-1.0,0.18902439024390244,238.213,160,0,0,31,0,1,0,0,0,0,1,0.06698729810778081,0.24999999999999978,0.5,1.0,0.985470908713026,0.38034216785622127,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-04-08 16:30:00,0.006097560975609756,1,-29.0,-0.17682926829268292,0,-1.0,0.18902439024390244,238.213,160,0,0,31,0,1,0,0,0,0,1,0.03806023374435674,0.30865828381745486,0.5,1.0,0.985470908713026,0.38034216785622127,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-04-08 17:00:00,0.018292682926829267,3,2.0,0.012195121951219511,0,-1.0,0.036585365853658534,238.213,160,0,0,6,0,1,0,0,0,0,1,0.017037086855465844,0.3705904774487397,0.5,1.0,0.985470908713026,0.38034216785622127,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-04-08 17:30:00,0.036585365853658534,6,3.0,0.018292682926829267,1,-1.0,0.036585365853658534,360.001,121,0,0,6,0,1,0,0,1,0,0,0.004277569313094809,0.4347369038899742,0.5,1.0,0.985470908713026,0.38034216785622127,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-04-08 18:00:00,0.036585365853658534,6,0.0,0.0,1,-1.0,0.036585365853658534,360.001,121,0,0,6,0,1,0,0,1,0,0,0.0,0.4999999999999999,0.5,1.0,0.985470908713026,0.38034216785622127,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-04-08 18:30:00,0.006097560975609756,1,-5.0,-0.03048780487804878,1,-1.0,0.036585365853658534,360.001,121,0,0,6,0,1,0,0,1,0,0,0.004277569313094753,0.5652630961100257,0.5,1.0,0.985470908713026,0.38034216785622127,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-04-08 19:00:00,0.006097560975609756,1,0.0,0.0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0.01703708685546579,0.6294095225512601,0.5,1.0,0.985470908713026,0.38034216785622127,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-04-08 19:30:00,0.006097560975609756,1,0.0,0.0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0.038060233744356686,0.691341716182545,0.5,1.0,0.985470908713026,0.38034216785622127,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
