features,run_id,MAE,DenormMAE,MSE,DenormMSE,RMSE,DenormRMSE
occrate_exam_dow_hod_registered,0,0.017288,2.750848,0.002528,65.26871,0.022118,3.517628
occrate_exam_dow_hod_registered,1,0.017168,2.736831,0.002679,69.54801,0.022032,3.510284
occrate_exam_dow_hod_registered,2,0.018693,2.97575,0.003185,82.65487,0.023695,3.769542
occrate_exam_dow_hod_registered,3,0.017695,2.814059,0.002823,73.06018,0.022418,3.564682
occrate_exam_dow_hod_registered,4,0.017888,2.839317,0.002723,70.03363,0.022855,3.627746
occrate_exam_dow_hod_registered_lecture,0,0.018308,2.912106,0.002957,76.37543,0.023274,3.701728
occrate_exam_dow_hod_registered_lecture,1,0.018708,2.975326,0.002973,76.68724,0.023437,3.727671
occrate_exam_dow_hod_registered_lecture,2,0.017599,2.805079,0.002598,67.40291,0.022432,3.572458
occrate_exam_dow_hod_registered_lecture,3,0.017456,2.786464,0.002922,76.13855,0.022372,3.568518
occrate_exam_dow_hod_registered_lecture,4,0.018023,2.86509,0.003,77.21976,0.022866,3.63366
occrate_exam_dow_hod_registered_lecture_studyarea,0,0.016264,2.57423,0.00232,58.95772,0.020836,3.299175
occrate_exam_dow_hod_registered_lecture_studyarea,1,0.016197,2.564134,0.002281,57.81832,0.020514,3.24718
occrate_exam_dow_hod_registered_lecture_studyarea,2,0.016501,2.614414,0.002388,60.4574,0.021042,3.333347
occrate_exam_dow_hod_registered_lecture_studyarea,3,0.015991,2.5309,0.002263,57.34767,0.020437,3.23618
occrate_exam_dow_hod_registered_lecture_studyarea,4,0.016021,2.529678,0.002211,55.625687,0.020349,3.214018
occrate_exam_dow_hod_registered_studyarea,0,0.016089,2.550977,0.002261,57.87483,0.020451,3.243298
occrate_exam_dow_hod_registered_studyarea,1,0.017574,2.778482,0.00258,65.24509,0.022112,3.495659
occrate_exam_dow_hod_registered_studyarea,2,0.016022,2.53847,0.002365,60.306507,0.020891,3.311076
occrate_exam_dow_hod_registered_studyarea,3,0.016219,2.566239,0.00237,60.10792,0.020818,3.293797
occrate_exam_dow_hod_registered_studyarea,4,0.016402,2.599036,0.002492,63.800735,0.020805,3.296838
occrate_exam_dow_hod_studyarea,0,0.01804,2.869116,0.002861,73.43594,0.023235,3.691555
occrate_exam_dow_hod_studyarea,1,0.017772,2.811843,0.002571,65.02256,0.022503,3.559707
occrate_exam_dow_hod_studyarea,2,0.017079,2.701174,0.002505,63.196594,0.021996,3.47922
occrate_exam_dow_hod_studyarea,3,0.017273,2.734886,0.002555,64.91229,0.022055,3.493164
occrate_exam_dow_hod_studyarea,4,0.016656,2.639892,0.002523,64.328636,0.021127,3.349237
occrate_exam_dow_hod_tutorium_test_cancelled,0,0.019778,3.143468,0.00323,83.2771,0.025303,4.021329
occrate_exam_dow_hod_tutorium_test_cancelled,1,0.020497,3.262473,0.003604,93.18943,0.026799,4.262665
occrate_exam_dow_hod_tutorium_test_cancelled,2,0.021369,3.400652,0.003719,96.180115,0.027342,4.34692
occrate_exam_dow_hod_tutorium_test_cancelled,3,0.020256,3.221577,0.003253,84.22822,0.025423,4.042612
occrate_exam_dow_hod_tutorium_test_cancelled,4,0.02087,3.318314,0.003508,90.410126,0.026965,4.28682
occrate_exam_dow_hod_tutorium_test_cancelled_lecture,0,0.018943,3.016448,0.003162,81.88604,0.024072,3.83095
occrate_exam_dow_hod_tutorium_test_cancelled_lecture,1,0.018378,2.923096,0.003066,79.16801,0.023426,3.723283
occrate_exam_dow_hod_tutorium_test_cancelled_lecture,2,0.018381,2.92851,0.002972,77.00335,0.023641,3.7638
occrate_exam_dow_hod_tutorium_test_cancelled_lecture,3,0.01752,2.789796,0.002858,73.81728,0.022298,3.5476
occrate_exam_dow_hod_tutorium_test_cancelled_lecture,4,0.018277,2.911975,0.003206,83.03917,0.023436,3.731058
occrate_exam_dow_hod_tutorium_test_cancelled_lecture_studyarea,0,0.018124,2.869718,0.002962,75.26659,0.023261,3.68341
occrate_exam_dow_hod_tutorium_test_cancelled_lecture_studyarea,1,0.015876,2.50682,0.002258,56.86345,0.020337,3.212108
occrate_exam_dow_hod_tutorium_test_cancelled_lecture_studyarea,2,0.016242,2.568894,0.002378,60.174767,0.020799,3.289726
occrate_exam_dow_hod_tutorium_test_cancelled_lecture_studyarea,3,0.015637,2.47419,0.001965,49.376286,0.020243,3.203766
occrate_exam_dow_hod_tutorium_test_cancelled_lecture_studyarea,4,0.0171,2.709214,0.002427,61.41061,0.021785,3.450967
occrate_exam_dow_hod_tutorium_test_cancelled_registered,0,0.016523,2.62119,0.002586,66.2598,0.020945,3.322158
occrate_exam_dow_hod_tutorium_test_cancelled_registered,1,0.018186,2.893409,0.003137,81.20106,0.023043,3.662974
occrate_exam_dow_hod_tutorium_test_cancelled_registered,2,0.018327,2.908713,0.003222,82.5266,0.023288,3.693934
occrate_exam_dow_hod_tutorium_test_cancelled_registered,3,0.017124,2.725388,0.002823,73.11798,0.02188,3.48045
occrate_exam_dow_hod_tutorium_test_cancelled_registered,4,0.017604,2.796954,0.00301,77.208855,0.022497,3.573916
occrate_exam_dow_hod_tutorium_test_cancelled_registered_lecture,0,0.018603,2.953449,0.003172,81.38438,0.023812,3.77793
occrate_exam_dow_hod_tutorium_test_cancelled_registered_lecture,1,0.017005,2.698953,0.00275,70.43715,0.021971,3.485317
occrate_exam_dow_hod_tutorium_test_cancelled_registered_lecture,2,0.018452,2.930062,0.002905,74.2864,0.023291,3.695463
occrate_exam_dow_hod_tutorium_test_cancelled_registered_lecture,3,0.017328,2.757467,0.002656,68.600914,0.022088,3.512814
occrate_exam_dow_hod_tutorium_test_cancelled_registered_lecture,4,0.018729,2.978358,0.00323,83.20852,0.024115,3.832433
occrate_exam_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,0,0.015636,2.482755,0.002221,56.581276,0.019953,3.166246
occrate_exam_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,1,0.016667,2.639344,0.002549,64.8807,0.021447,3.396326
occrate_exam_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,2,0.01607,2.544846,0.002151,54.261154,0.020477,3.241071
occrate_exam_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,3,0.015888,2.518161,0.002255,57.557705,0.020365,3.227605
occrate_exam_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,4,0.01658,2.634657,0.002603,66.776215,0.021339,3.387864
occrate_exam_dow_hod_tutorium_test_cancelled_registered_studyarea,0,0.016507,2.615144,0.00238,60.59733,0.020917,3.312224
occrate_exam_dow_hod_tutorium_test_cancelled_registered_studyarea,1,0.015887,2.518948,0.002299,58.63131,0.020313,3.218354
occrate_exam_dow_hod_tutorium_test_cancelled_registered_studyarea,2,0.015858,2.510872,0.002317,58.744835,0.02081,3.29375
occrate_exam_dow_hod_tutorium_test_cancelled_registered_studyarea,3,0.015775,2.498408,0.002261,57.29845,0.020242,3.205216
occrate_exam_dow_hod_tutorium_test_cancelled_registered_studyarea,4,0.014969,2.369306,0.002165,54.893913,0.019412,3.070082
occrate_exam_dow_hod_tutorium_test_cancelled_studyarea,0,0.01607,2.545669,0.002296,58.577312,0.020543,3.253344
occrate_exam_dow_hod_tutorium_test_cancelled_studyarea,1,0.016835,2.671219,0.002654,68.08656,0.021618,3.428103
occrate_exam_dow_hod_tutorium_test_cancelled_studyarea,2,0.016716,2.644446,0.00246,62.237354,0.021303,3.370502
occrate_exam_dow_hod_tutorium_test_cancelled_studyarea,3,0.017618,2.790177,0.00262,66.58502,0.022189,3.513938
occrate_exam_dow_hod_tutorium_test_cancelled_studyarea,4,0.016657,2.637797,0.002262,57.29006,0.020922,3.311493
occrate_exam_dow_hod_tutorium_test_cancelled_type,0,0.017446,2.767276,0.002612,66.46435,0.022484,3.566238
occrate_exam_dow_hod_tutorium_test_cancelled_type,1,0.017436,2.76603,0.002561,64.87084,0.022179,3.51789
occrate_exam_dow_hod_tutorium_test_cancelled_type,2,0.016608,2.634534,0.002391,60.96411,0.021187,3.361223
occrate_exam_dow_hod_tutorium_test_cancelled_type,3,0.016773,2.660503,0.00261,66.493614,0.021751,3.450229
occrate_exam_dow_hod_tutorium_test_cancelled_type,4,0.016982,2.692002,0.002446,62.140095,0.021605,3.423702
occrate_exam_dow_hod_tutorium_test_cancelled_type_lecture,0,0.018011,2.857924,0.002848,72.37071,0.023014,3.648812
occrate_exam_dow_hod_tutorium_test_cancelled_type_lecture,1,0.018807,2.986949,0.002887,73.8878,0.023866,3.78819
occrate_exam_dow_hod_tutorium_test_cancelled_type_lecture,2,0.017697,2.808829,0.002781,70.88577,0.022611,3.588685
occrate_exam_dow_hod_tutorium_test_cancelled_type_lecture,3,0.015841,2.503626,0.002242,56.380745,0.020407,3.225004
occrate_exam_dow_hod_tutorium_test_cancelled_type_lecture,4,0.018107,2.87313,0.003036,77.55425,0.022798,3.616064
occrate_exam_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,0,0.017187,2.721538,0.00267,67.6733,0.022181,3.512079
occrate_exam_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,1,0.017441,2.762218,0.002913,74.46176,0.022361,3.540794
occrate_exam_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,2,0.016685,2.630398,0.002346,58.71053,0.021287,3.357011
occrate_exam_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,3,0.01668,2.64505,0.002703,69.06949,0.021317,3.378587
occrate_exam_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,4,0.016692,2.639792,0.002338,58.803585,0.021061,3.329896
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered,0,0.016454,2.614907,0.002494,64.48867,0.020916,3.323433
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered,1,0.016849,2.666585,0.002408,60.94967,0.021714,3.437302
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered,2,0.017517,2.774674,0.002941,74.76742,0.022526,3.566931
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered,3,0.018008,2.860105,0.003092,79.59577,0.022878,3.632441
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered,4,0.017117,2.707269,0.002305,58.20768,0.022054,3.489042
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture,0,0.017623,2.789782,0.00281,71.24004,0.022642,3.582898
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture,1,0.018155,2.887477,0.003047,78.23238,0.023058,3.664737
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture,2,0.01713,2.719644,0.00254,64.76609,0.022014,3.493687
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture,3,0.016425,2.597768,0.002241,56.540325,0.020903,3.305497
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture,4,0.017382,2.748255,0.002538,64.026596,0.022295,3.524447
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,0,0.016159,2.559324,0.002447,62.39358,0.020643,3.270609
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,1,0.016715,2.642484,0.002473,62.399696,0.02149,3.396925
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,2,0.016045,2.542294,0.002259,57.521275,0.020865,3.305201
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,3,0.015467,2.444142,0.00204,51.353928,0.019839,3.133771
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,4,0.016032,2.543922,0.002268,57.980053,0.020695,3.283005
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_studyarea,0,0.016097,2.543257,0.002241,56.343754,0.020641,3.261198
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_studyarea,1,0.016038,2.542332,0.002263,57.29264,0.020798,3.294623
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_studyarea,2,0.016364,2.591928,0.002486,63.157867,0.021298,3.372164
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_studyarea,3,0.015704,2.481844,0.002193,54.9702,0.020177,3.18838
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_studyarea,4,0.015501,2.449684,0.002035,51.13412,0.020134,3.181343
occrate_exam_dow_hod_tutorium_test_cancelled_type_studyarea,0,0.017054,2.696391,0.002515,63.439125,0.021649,3.421679
occrate_exam_dow_hod_tutorium_test_cancelled_type_studyarea,1,0.017441,2.763088,0.00279,71.04843,0.022463,3.556656
occrate_exam_dow_hod_tutorium_test_cancelled_type_studyarea,2,0.016292,2.580496,0.002332,59.20612,0.020667,3.272677
occrate_exam_dow_hod_tutorium_test_cancelled_type_studyarea,3,0.017373,2.745102,0.002701,68.09764,0.02216,3.503033
occrate_exam_dow_hod_tutorium_test_cancelled_type_studyarea,4,0.016471,2.606718,0.002461,62.343285,0.021208,3.353944
occrate_exam_dow_hod_type,0,0.017353,2.75447,0.002554,65.10447,0.022127,3.512748
occrate_exam_dow_hod_type,1,0.019141,3.040158,0.003238,82.72311,0.024308,3.860072
occrate_exam_dow_hod_type,2,0.018616,2.953562,0.00289,73.809685,0.023829,3.77942
occrate_exam_dow_hod_type,3,0.018451,2.935953,0.002882,73.954216,0.02339,3.72012
occrate_exam_dow_hod_type,4,0.017606,2.792985,0.002563,64.77336,0.022314,3.537776
occrate_exam_dow_hod_type_lecture,0,0.017502,2.773019,0.002581,65.5803,0.022245,3.523841
occrate_exam_dow_hod_type_lecture,1,0.018237,2.894044,0.002786,71.013985,0.02317,3.675446
occrate_exam_dow_hod_type_lecture,2,0.018507,2.936183,0.002941,74.857056,0.023445,3.718874
occrate_exam_dow_hod_type_lecture,3,0.017074,2.705478,0.002479,62.78835,0.021695,3.436658
occrate_exam_dow_hod_type_lecture,4,0.018981,3.017787,0.003119,79.85937,0.024101,3.82919
occrate_exam_dow_hod_type_lecture_studyarea,0,0.017392,2.761716,0.002844,72.68768,0.022354,3.54857
occrate_exam_dow_hod_type_lecture_studyarea,1,0.016087,2.54447,0.002154,54.221542,0.020293,3.209134
occrate_exam_dow_hod_type_lecture_studyarea,2,0.015399,2.433843,0.002165,54.71112,0.020065,3.174007
occrate_exam_dow_hod_type_lecture_studyarea,3,0.017258,2.731925,0.002516,63.351948,0.021984,3.479551
occrate_exam_dow_hod_type_lecture_studyarea,4,0.016738,2.651476,0.00234,59.42548,0.021373,3.38586
occrate_exam_dow_hod_type_registered,0,0.018469,2.933626,0.002788,71.393616,0.023225,3.688538
occrate_exam_dow_hod_type_registered,1,0.017402,2.756848,0.002447,61.78898,0.022236,3.521033
occrate_exam_dow_hod_type_registered,2,0.016542,2.620914,0.002025,51.326385,0.02079,3.292896
occrate_exam_dow_hod_type_registered,3,0.017153,2.715141,0.002419,60.862347,0.021853,3.460897
occrate_exam_dow_hod_type_registered,4,0.016284,2.575368,0.002142,54.134037,0.020661,3.2678
occrate_exam_dow_hod_type_registered_lecture,0,0.018356,2.921665,0.002817,72.61798,0.02325,3.698656
occrate_exam_dow_hod_type_registered_lecture,1,0.017076,2.707154,0.002265,57.6173,0.021383,3.387584
occrate_exam_dow_hod_type_registered_lecture,2,0.016636,2.63698,0.002169,54.927605,0.020933,3.318362
occrate_exam_dow_hod_type_registered_lecture,3,0.018042,2.86502,0.00277,70.675735,0.022702,3.603076
occrate_exam_dow_hod_type_registered_lecture,4,0.016695,2.648546,0.0021,53.39114,0.021259,3.372228
occrate_exam_dow_hod_type_registered_lecture_studyarea,0,0.015448,2.443625,0.002015,50.781265,0.020024,3.167944
occrate_exam_dow_hod_type_registered_lecture_studyarea,1,0.016101,2.550526,0.002366,59.72243,0.020666,3.273262
occrate_exam_dow_hod_type_registered_lecture_studyarea,2,0.016447,2.597716,0.002268,56.957615,0.020987,3.315542
occrate_exam_dow_hod_type_registered_lecture_studyarea,3,0.016549,2.618249,0.002202,55.599854,0.020893,3.305453
occrate_exam_dow_hod_type_registered_lecture_studyarea,4,0.016287,2.578998,0.00227,57.695663,0.020923,3.313396
occrate_exam_dow_hod_type_registered_studyarea,0,0.015921,2.525925,0.002352,60.20746,0.020597,3.26786
occrate_exam_dow_hod_type_registered_studyarea,1,0.015928,2.52167,0.002237,56.619076,0.020232,3.202013
occrate_exam_dow_hod_type_registered_studyarea,2,0.016069,2.542401,0.002275,57.68243,0.020507,3.243113
occrate_exam_dow_hod_type_registered_studyarea,3,0.015541,2.460916,0.00215,54.352062,0.020205,3.199555
occrate_exam_dow_hod_type_registered_studyarea,4,0.016579,2.624937,0.002073,52.434574,0.020989,3.323697
occrate_exam_dow_hod_type_studyarea,0,0.015929,2.520908,0.002042,51.63446,0.020346,3.220447
occrate_exam_dow_hod_type_studyarea,1,0.01608,2.542394,0.002201,55.235275,0.020455,3.233117
occrate_exam_dow_hod_type_studyarea,2,0.016847,2.673715,0.002503,63.780594,0.021481,3.40849
occrate_exam_dow_hod_type_studyarea,3,0.016639,2.633229,0.002495,63.154903,0.021332,3.375941
occrate_exam_dow_hod_type_studyarea,4,0.016196,2.562192,0.002412,60.87055,0.02082,3.293336
occrate_exam_dow_lecture,0,0.019313,3.073462,0.00319,82.405945,0.024453,3.889781
occrate_exam_dow_lecture,1,0.018637,2.96904,0.003064,79.27864,0.023847,3.796634
occrate_exam_dow_lecture,2,0.019107,3.043593,0.003047,78.845474,0.024259,3.862162
occrate_exam_dow_lecture,3,0.018866,3.002357,0.003096,79.55322,0.024177,3.845248
occrate_exam_dow_lecture,4,0.01789,2.846724,0.002748,70.78463,0.023105,3.675106
occrate_exam_dow_lecture_studyarea,0,0.016656,2.640987,0.00243,61.638924,0.021457,3.402822
occrate_exam_dow_lecture_studyarea,1,0.016719,2.648974,0.002398,60.77927,0.021678,3.435516
occrate_exam_dow_lecture_studyarea,2,0.017263,2.731756,0.002424,60.928062,0.022068,3.492853
occrate_exam_dow_lecture_studyarea,3,0.018022,2.852816,0.002711,68.461,0.022841,3.615576
occrate_exam_dow_lecture_studyarea,4,0.017336,2.745792,0.002729,69.30041,0.022257,3.525401
occrate_exam_dow_registered,0,0.01783,2.829878,0.002651,68.02611,0.022607,3.587838
occrate_exam_dow_registered,1,0.018156,2.884472,0.00273,69.82807,0.023109,3.67049
occrate_exam_dow_registered,2,0.019517,3.10371,0.0033,85.16932,0.024381,3.877268
occrate_exam_dow_registered,3,0.018547,2.939309,0.002971,75.99941,0.023454,3.716264
occrate_exam_dow_registered,4,0.018548,2.952858,0.003135,81.26572,0.02365,3.765296
occrate_exam_dow_registered_lecture,0,0.020617,3.273796,0.003601,92.359245,0.025966,4.121198
occrate_exam_dow_registered_lecture,1,0.01862,2.960518,0.002839,72.99337,0.02377,3.77883
occrate_exam_dow_registered_lecture,2,0.018204,2.894816,0.002851,73.243805,0.023249,3.695261
occrate_exam_dow_registered_lecture,3,0.019265,3.062744,0.003085,79.387115,0.024555,3.90296
occrate_exam_dow_registered_lecture,4,0.019066,3.02975,0.003078,79.1251,0.024248,3.85042
occrate_exam_dow_registered_lecture_studyarea,0,0.016948,2.692239,0.002624,66.98773,0.021917,3.480324
occrate_exam_dow_registered_lecture_studyarea,1,0.017937,2.85004,0.002578,65.896164,0.022841,3.628723
occrate_exam_dow_registered_lecture_studyarea,2,0.016906,2.680711,0.002542,64.81029,0.021646,3.43169
occrate_exam_dow_registered_lecture_studyarea,3,0.016378,2.594773,0.002305,58.57805,0.020884,3.307728
occrate_exam_dow_registered_lecture_studyarea,4,0.017797,2.819028,0.002531,64.346695,0.022605,3.582078
occrate_exam_dow_registered_studyarea,0,0.016248,2.568303,0.002051,51.33558,0.020908,3.304206
occrate_exam_dow_registered_studyarea,1,0.017118,2.712276,0.002377,60.316128,0.02182,3.45672
occrate_exam_dow_registered_studyarea,2,0.015093,2.395786,0.001997,51.002514,0.019532,3.099169
occrate_exam_dow_registered_studyarea,3,0.016645,2.636938,0.002393,60.55808,0.021454,3.398555
occrate_exam_dow_registered_studyarea,4,0.016725,2.647217,0.002359,59.615597,0.02138,3.384876
occrate_exam_dow_studyarea,0,0.017073,2.709502,0.002503,63.843025,0.021885,3.472196
occrate_exam_dow_studyarea,1,0.017768,2.817755,0.002717,69.183044,0.022665,3.593524
occrate_exam_dow_studyarea,2,0.01769,2.802723,0.002724,69.264595,0.022576,3.57662
occrate_exam_dow_studyarea,3,0.01738,2.750061,0.002424,61.049698,0.021891,3.463206
occrate_exam_dow_studyarea,4,0.017255,2.730249,0.002447,61.99267,0.021914,3.466986
occrate_exam_dow_tutorium_test_cancelled,0,0.022386,3.555292,0.003465,88.5274,0.029106,4.621496
occrate_exam_dow_tutorium_test_cancelled,1,0.02055,3.259143,0.003104,79.19982,0.026986,4.281226
occrate_exam_dow_tutorium_test_cancelled,2,0.020501,3.259034,0.003163,81.10207,0.026987,4.288654
occrate_exam_dow_tutorium_test_cancelled,3,0.020872,3.314284,0.003055,77.97555,0.027755,4.40364
occrate_exam_dow_tutorium_test_cancelled,4,0.021109,3.356234,0.003307,84.60037,0.02683,4.265412
occrate_exam_dow_tutorium_test_cancelled_lecture,0,0.019425,3.09062,0.003337,86.15085,0.024807,3.94466
occrate_exam_dow_tutorium_test_cancelled_lecture,1,0.017786,2.826297,0.002725,69.986916,0.022817,3.625333
occrate_exam_dow_tutorium_test_cancelled_lecture,2,0.01988,3.166738,0.00351,90.78567,0.025509,4.060804
occrate_exam_dow_tutorium_test_cancelled_lecture,3,0.018906,3.012716,0.003096,80.17747,0.024288,3.868295
occrate_exam_dow_tutorium_test_cancelled_lecture,4,0.017796,2.828236,0.00264,67.544464,0.022684,3.604248
occrate_exam_dow_tutorium_test_cancelled_lecture_studyarea,0,0.017642,2.792931,0.0028,71.05996,0.02283,3.615048
occrate_exam_dow_tutorium_test_cancelled_lecture_studyarea,1,0.016802,2.652995,0.002389,59.819397,0.021517,3.398249
occrate_exam_dow_tutorium_test_cancelled_lecture_studyarea,2,0.016353,2.594959,0.002427,61.607628,0.021655,3.435954
occrate_exam_dow_tutorium_test_cancelled_lecture_studyarea,3,0.015961,2.52526,0.002135,53.404346,0.020256,3.203469
occrate_exam_dow_tutorium_test_cancelled_lecture_studyarea,4,0.015794,2.504071,0.002283,58.025707,0.020388,3.232041
occrate_exam_dow_tutorium_test_cancelled_registered,0,0.017904,2.841048,0.00273,70.10914,0.022706,3.602053
occrate_exam_dow_tutorium_test_cancelled_registered,1,0.018258,2.903547,0.003128,80.78327,0.023273,3.700168
occrate_exam_dow_tutorium_test_cancelled_registered,2,0.017966,2.853452,0.002767,70.858574,0.022752,3.611534
occrate_exam_dow_tutorium_test_cancelled_registered,3,0.017977,2.862061,0.002888,74.552666,0.022795,3.626274
occrate_exam_dow_tutorium_test_cancelled_registered,4,0.01959,3.122126,0.003468,89.8143,0.024794,3.948444
occrate_exam_dow_tutorium_test_cancelled_registered_lecture,0,0.016731,2.65126,0.002399,61.139473,0.021384,3.387302
occrate_exam_dow_tutorium_test_cancelled_registered_lecture,1,0.017647,2.796282,0.00282,71.9462,0.022751,3.60387
occrate_exam_dow_tutorium_test_cancelled_registered_lecture,2,0.019782,3.1388,0.003514,90.06686,0.025122,3.983244
occrate_exam_dow_tutorium_test_cancelled_registered_lecture,3,0.018388,2.917803,0.003022,77.18391,0.023667,3.753175
occrate_exam_dow_tutorium_test_cancelled_registered_lecture,4,0.017788,2.827474,0.002785,71.74938,0.022635,3.595809
occrate_exam_dow_tutorium_test_cancelled_registered_lecture_studyarea,0,0.015654,2.476762,0.002173,55.11147,0.019858,3.141344
occrate_exam_dow_tutorium_test_cancelled_registered_lecture_studyarea,1,0.016152,2.554235,0.002325,58.700825,0.02074,3.279075
occrate_exam_dow_tutorium_test_cancelled_registered_lecture_studyarea,2,0.016217,2.565539,0.00242,61.372154,0.020445,3.234678
occrate_exam_dow_tutorium_test_cancelled_registered_lecture_studyarea,3,0.014928,2.359031,0.001985,50.085766,0.019034,3.007652
occrate_exam_dow_tutorium_test_cancelled_registered_lecture_studyarea,4,0.017032,2.702498,0.002529,64.5988,0.02184,3.464119
occrate_exam_dow_tutorium_test_cancelled_registered_studyarea,0,0.015452,2.44716,0.002085,52.857487,0.019917,3.153634
occrate_exam_dow_tutorium_test_cancelled_registered_studyarea,1,0.015869,2.506924,0.002108,53.05112,0.020345,3.214134
occrate_exam_dow_tutorium_test_cancelled_registered_studyarea,2,0.016443,2.601992,0.002187,55.37794,0.021023,3.327443
occrate_exam_dow_tutorium_test_cancelled_registered_studyarea,3,0.015514,2.454139,0.002165,54.76239,0.020348,3.217893
occrate_exam_dow_tutorium_test_cancelled_registered_studyarea,4,0.016931,2.688872,0.002812,71.802444,0.022115,3.511084
occrate_exam_dow_tutorium_test_cancelled_studyarea,0,0.016612,2.6376,0.002576,65.666306,0.021309,3.380154
occrate_exam_dow_tutorium_test_cancelled_studyarea,1,0.015786,2.497182,0.002232,56.364407,0.020219,3.198506
occrate_exam_dow_tutorium_test_cancelled_studyarea,2,0.016744,2.647864,0.002698,68.49774,0.021457,3.393066
occrate_exam_dow_tutorium_test_cancelled_studyarea,3,0.016798,2.663336,0.002589,65.74629,0.021665,3.432729
occrate_exam_dow_tutorium_test_cancelled_studyarea,4,0.016098,2.546058,0.002271,57.445187,0.020852,3.297531
occrate_exam_dow_tutorium_test_cancelled_type,0,0.017267,2.734188,0.002432,61.486458,0.021981,3.47984
occrate_exam_dow_tutorium_test_cancelled_type,1,0.01719,2.723446,0.002569,65.37405,0.02189,3.468309
occrate_exam_dow_tutorium_test_cancelled_type,2,0.017258,2.730783,0.002612,66.2194,0.022098,3.498998
occrate_exam_dow_tutorium_test_cancelled_type,3,0.018469,2.926963,0.002986,76.08033,0.023336,3.698884
occrate_exam_dow_tutorium_test_cancelled_type,4,0.017376,2.753588,0.002603,66.04082,0.022532,3.572379
occrate_exam_dow_tutorium_test_cancelled_type_lecture,0,0.017809,2.829388,0.00283,72.47384,0.022745,3.612756
occrate_exam_dow_tutorium_test_cancelled_type_lecture,1,0.017991,2.852053,0.002793,71.1029,0.022864,3.624698
occrate_exam_dow_tutorium_test_cancelled_type_lecture,2,0.01783,2.822772,0.002588,65.59351,0.02284,3.615795
occrate_exam_dow_tutorium_test_cancelled_type_lecture,3,0.017386,2.75439,0.002716,68.985115,0.022296,3.532387
occrate_exam_dow_tutorium_test_cancelled_type_lecture,4,0.017926,2.83863,0.002763,70.21324,0.022615,3.581592
occrate_exam_dow_tutorium_test_cancelled_type_lecture_studyarea,0,0.017299,2.742886,0.002713,69.18566,0.022242,3.525868
occrate_exam_dow_tutorium_test_cancelled_type_lecture_studyarea,1,0.015868,2.506283,0.002091,52.581936,0.020293,3.205715
occrate_exam_dow_tutorium_test_cancelled_type_lecture_studyarea,2,0.017213,2.720461,0.002723,68.432014,0.022178,3.505062
occrate_exam_dow_tutorium_test_cancelled_type_lecture_studyarea,3,0.016255,2.56562,0.002136,53.43851,0.020502,3.2362
occrate_exam_dow_tutorium_test_cancelled_type_lecture_studyarea,4,0.018361,2.919154,0.003068,78.769394,0.023782,3.779668
occrate_exam_dow_tutorium_test_cancelled_type_registered,0,0.016248,2.569922,0.00209,52.916023,0.020705,3.276352
occrate_exam_dow_tutorium_test_cancelled_type_registered,1,0.016431,2.598368,0.002193,55.54704,0.021072,3.333288
occrate_exam_dow_tutorium_test_cancelled_type_registered,2,0.017897,2.832664,0.002949,75.21572,0.022723,3.59708
occrate_exam_dow_tutorium_test_cancelled_type_registered,3,0.016289,2.572834,0.002343,59.19865,0.020839,3.292372
occrate_exam_dow_tutorium_test_cancelled_type_registered,4,0.017491,2.766962,0.002659,67.54259,0.022128,3.499526
occrate_exam_dow_tutorium_test_cancelled_type_registered_lecture,0,0.01674,2.651353,0.002348,59.718243,0.021561,3.416194
