datetime,occcount,occrate,avgocc,occcountdiff,occratediff,registered,tutorium,lecturerampbefore,coursenumber,maxocccountestimate,maxoccrate,cancelled,maxoccrateestimate,lecturerampafter,lecture,offsite,test,maxocccount,exam,ects,VL,UE,KS,Informatik,None_sa,Volkswirtschaftslehre,Chemie,Wirtschaftsinformatik,Maschinenbau,Betriebswirtschaftslehre,Rechtswissenschaften,Mathematik,Mechatronik,Informationselektronik,Biologische Chemie,Sozialwissenschaften,Artificial Intelligence,Kunststofftechnik,Statistik,Pädagogik,Medical Engineering,B1 - Bachelor 1. Jahr,None_level,B2 - Bachelor 2. Jahr,M1 - Master 1. Jahr,B3 - Bachelor 3. Jahr,D - Diplom,M2 - Master 2. Jahr,hod1,hod2,dow1,dow2,week1,week2,holiday,zwickltag,occrate1day,occcount1day,occrate1week,occcount1week,occcountdiff1week,occcountdiff1day,occratediff1week,occratediff1day,tl,p,ff,ffx,rf,rr,so,week
2024-04-18 07:00:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9829629131445341,0.3705904774487396,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,981.3,0.4,1.6,96,0.0,0,16
2024-04-18 07:30:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9619397662556434,0.30865828381745514,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,981.4,0.3,1.0,95,0.0,0,16
2024-04-18 08:00:00,2,0.013157894736842105,0,2.0,0.013157894736842105,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9330127018922194,0.2500000000000001,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.013157894736842105,2.0,2.0,0.0,0.013157894736842105,0.0,4.6,981.9,1.6,4.1,94,0.5,0,16
2024-04-18 08:30:00,20,0.13157894736842105,0,18.0,0.11842105263157894,119,0,0,358.001,0,0.13815789473684212,0,-1.0,0,1,0,0,21,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8966766701456176,0.19561928549563967,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.07894736842105263,12.0,10.0,0.0,0.06578947368421052,0.0,4.3,982.1,2.1,3.8,95,0.1,0,16
2024-04-18 09:00:00,21,0.13815789473684212,0,1.0,0.006578947368421073,119,0,0,358.001,0,0.13815789473684212,0,-1.0,0,1,0,0,21,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8535533905932737,0.14644660940672627,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.07236842105263158,11.0,-1.0,0.0,-0.006578947368421045,0.0,3.4,982.4,0.5,1.7,97,0.8,0,16
2024-04-18 09:30:00,21,0.13815789473684212,0,0.0,0.0,119,0,0,358.001,0,0.13815789473684212,0,-1.0,0,1,0,0,21,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8043807145043604,0.10332332985438247,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.06578947368421052,10.0,-1.0,0.0,-0.006578947368421059,0.0,4.4,982.6,0.2,0.9,97,0.2,0,16
2024-04-18 10:00:00,13,0.08552631578947369,0,-8.0,-0.05263157894736843,119,0,0,358.001,0,0.13815789473684212,0,-1.0,0,1,0,0,21,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.06698729810778065,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.09868421052631579,15.0,0.039473684210526314,6.0,-4.0,15.0,-0.02631578947368421,0.09868421052631579,5.4,982.6,0.8,2.2,91,0.1,63,16
2024-04-18 10:30:00,19,0.125,0,6.0,0.039473684210526314,95,0,0,327.029,0,0.13157894736842105,0,-1.0,0,1,0,0,20,0,6.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6913417161825449,0.03806023374435663,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.15789473684210525,24.0,0.07894736842105263,12.0,6.0,9.0,0.039473684210526314,0.05921052631578946,6.5,982.6,1.2,2.9,86,0.0,39,16
2024-04-18 11:00:00,20,0.13157894736842105,0,1.0,0.006578947368421045,95,0,0,327.029,0,0.13157894736842105,0,-1.0,0,1,0,0,20,0,6.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6294095225512605,0.0170370868554659,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.16447368421052633,25.0,0.07894736842105263,12.0,0.0,1.0,0.0,0.006578947368421073,7.6,982.5,2.3,4.1,81,0.0,600,16
2024-04-18 11:30:00,13,0.08552631578947369,0,-7.0,-0.04605263157894736,95,0,0,327.029,0,0.13157894736842105,0,-1.0,0,1,0,0,20,0,6.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5652630961100258,0.004277569313094809,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.08552631578947369,13.0,0.039473684210526314,6.0,-6.0,-12.0,-0.039473684210526314,-0.07894736842105264,5.9,982.9,0.9,2.7,87,0.2,0,16
2024-04-18 12:00:00,0,0.0,0,-13.0,-0.08552631578947369,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000000000000001,0.0,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.013157894736842105,2.0,0.046052631578947366,7.0,1.0,-11.0,0.006578947368421052,-0.07236842105263158,7.6,982.7,1.3,3.6,81,0.0,600,16
2024-04-18 12:30:00,1,0.006578947368421052,0,1.0,0.006578947368421052,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4347369038899741,0.004277569313094809,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.013157894736842105,2.0,0.046052631578947366,7.0,0.0,0.0,0.0,0.0,7.4,982.9,0.8,3.3,79,0.3,77,16
2024-04-18 13:00:00,6,0.039473684210526314,0,5.0,0.03289473684210526,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37059047744873985,0.01703708685546579,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.013157894736842105,2.0,0.03289473684210526,5.0,-2.0,0.0,-0.013157894736842105,0.0,7.6,982.9,1.8,3.6,79,0.0,0,16
2024-04-18 13:30:00,39,0.2565789473684211,0,33.0,0.21710526315789475,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3086582838174552,0.038060233744356575,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.013157894736842105,2.0,0.17763157894736842,27.0,22.0,0.0,0.14473684210526316,0.0,6.0,983.7,2.8,6.1,79,0.0,0,16
2024-04-18 14:00:00,50,0.32894736842105265,0,11.0,0.07236842105263158,54,0,0,"531.240,531.241,531.242",0,0.32894736842105265,0,-1.0,0,1,0,0,50,0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.24999999999999994,0.0669872981077807,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.03289473684210526,5.0,0.2631578947368421,40.0,13.0,3.0,0.08552631578947367,0.019736842105263157,4.7,983.7,0.4,1.9,88,0.1,0,16
2024-04-18 14:30:00,20,0.13157894736842105,0,-30.0,-0.1973684210526316,30,0,0,531.240,0,0.13157894736842105,0,-1.0,0,1,0,0,20,0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19561928549563984,0.1033233298543823,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.19736842105263158,30.0,0.17105263157894737,26.0,-14.0,25.0,-0.09210526315789472,0.16447368421052633,5.8,983.7,0.8,2.0,86,0.0,0,16
2024-04-18 15:00:00,17,0.1118421052631579,0,-3.0,-0.01973684210526315,30,0,0,531.240,0,0.13157894736842105,0,-1.0,0,1,0,0,20,0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14644660940672627,0.14644660940672616,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.14473684210526316,22.0,0.1513157894736842,23.0,-3.0,-8.0,-0.019736842105263164,-0.05263157894736842,6.2,984.0,0.6,2.2,85,0.0,0,16
2024-04-18 15:30:00,28,0.18421052631578946,0,11.0,0.07236842105263157,108,0,0,339.170,0,0.18421052631578946,0,-1.0,0,1,0,0,28,0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.10332332985438253,0.19561928549563956,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.2565789473684211,39.0,16.0,-22.0,0.10526315789473686,-0.14473684210526316,6.2,984.4,1.4,5.0,84,0.2,0,16
2024-04-18 16:00:00,26,0.17105263157894737,0,-2.0,-0.01315789473684209,108,0,0,339.170,0,0.18421052631578946,0,-1.0,0,1,0,0,28,0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06698729810778081,0.24999999999999978,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.2565789473684211,39.0,0.0,0.0,0.0,0.0,6.5,984.5,0.6,3.3,84,0.0,346,16
2024-04-18 16:30:00,23,0.1513157894736842,0,-3.0,-0.019736842105263164,108,0,0,339.170,0,0.18421052631578946,0,-1.0,0,1,0,0,28,0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03806023374435674,0.30865828381745486,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.25,38.0,-1.0,0.0,-0.006578947368421073,0.0,6.0,984.7,1.6,3.9,86,0.0,0,16
2024-04-18 17:00:00,13,0.08552631578947369,0,-10.0,-0.06578947368421052,108,0,0,339.170,0,0.18421052631578946,0,-1.0,0,1,0,0,28,0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.017037086855465844,0.3705904774487397,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.14473684210526316,22.0,-16.0,0.0,-0.10526315789473684,0.0,5.9,985.1,0.5,2.4,85,0.0,68,16
2024-04-18 17:30:00,20,0.13157894736842105,0,7.0,0.04605263157894736,118,0,0,190.300,0,0.13157894736842105,0,-1.0,0,1,0,0,20,0,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.004277569313094809,0.4347369038899742,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.23026315789473684,35.0,13.0,0.0,0.08552631578947367,0.0,5.8,985.3,0.5,1.4,87,0.0,0,16
2024-04-18 18:00:00,18,0.11842105263157894,0,-2.0,-0.013157894736842105,118,0,0,190.300,0,0.13157894736842105,0,-1.0,0,1,0,0,20,0,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.4999999999999999,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.23684210526315788,36.0,1.0,0.0,0.006578947368421045,0.0,5.7,985.7,0.4,1.4,88,0.0,0,16
2024-04-18 18:30:00,18,0.11842105263157894,0,0.0,0.0,118,0,0,190.300,0,0.13157894736842105,0,-1.0,0,1,0,0,20,0,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.004277569313094753,0.5652630961100257,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.2236842105263158,34.0,-2.0,0.0,-0.01315789473684209,0.0,5.5,986.2,1.3,2.4,89,0.0,0,16
2024-04-18 19:00:00,2,0.013157894736842105,0,-16.0,-0.10526315789473684,118,0,0,190.300,0,0.13157894736842105,0,-1.0,0,1,0,0,20,0,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01703708685546579,0.6294095225512601,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.10526315789473684,16.0,-18.0,0.0,-0.11842105263157895,0.0,5.0,986.5,0.6,2.0,92,0.0,0,16
2024-04-18 19:30:00,0,0.0,0,-2.0,-0.013157894736842105,118,0,0,190.300,0,0.13157894736842105,0,-1.0,0,1,0,0,20,0,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.038060233744356686,0.691341716182545,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.02631578947368421,4.0,-12.0,0.0,-0.07894736842105263,0.0,4.4,986.7,0.5,1.7,93,0.0,0,16
2024-04-18 20:00:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669872981077807,0.75,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.006578947368421052,1.0,-3.0,0.0,-0.019736842105263157,0.0,4.6,986.8,0.9,2.6,90,0.0,0,16
2024-04-18 20:30:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10332332985438242,0.8043807145043602,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.006578947368421052,0.0,4.9,986.9,1.2,2.8,93,0.1,0,16
2024-04-18 21:00:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14644660940672616,0.8535533905932737,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,987.5,1.2,6.2,94,0.6,0,16
2024-04-18 21:30:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19561928549563956,0.8966766701456175,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,986.9,1.7,3.4,96,0.1,0,16
2024-04-18 22:00:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24999999999999978,0.9330127018922192,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,987.4,0.9,2.6,96,0.0,0,16
2024-04-18 22:30:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3086582838174548,0.9619397662556433,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,987.6,0.7,2.6,97,0.0,0,16
2024-04-18 23:00:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37059047744873963,0.9829629131445341,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,987.6,0.6,2.0,97,0.0,0,16
2024-04-18 23:30:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43473690388997416,0.9957224306869052,0.7169418695587791,0.04951556604879048,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,987.6,0.5,1.6,98,0.0,0,16
2024-04-19 00:00:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.0,0.28305813044122097,0.04951556604879043,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,987.4,1.5,2.7,98,0.0,0,16
2024-04-19 00:30:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5652630961100258,0.9957224306869052,0.28305813044122097,0.04951556604879043,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,987.3,1.2,2.7,98,0.0,0,16
2024-04-19 01:00:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6294095225512604,0.9829629131445341,0.28305813044122097,0.04951556604879043,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,987.1,0.3,1.3,98,0.0,0,16
2024-04-19 01:30:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6913417161825449,0.9619397662556434,0.28305813044122097,0.04951556604879043,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,987.0,0.7,1.4,97,0.0,0,16
2024-04-19 02:00:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.9330127018922194,0.28305813044122097,0.04951556604879043,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,986.8,0.4,1.6,97,0.0,0,16
2024-04-19 02:30:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8043807145043603,0.8966766701456176,0.28305813044122097,0.04951556604879043,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,986.7,0.7,2.3,96,0.0,0,16
2024-04-19 03:00:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8535533905932737,0.8535533905932737,0.28305813044122097,0.04951556604879043,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,986.5,0.9,2.9,94,0.0,0,16
2024-04-19 03:30:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8966766701456176,0.8043807145043603,0.28305813044122097,0.04951556604879043,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,986.2,1.1,4.0,94,0.0,0,16
2024-04-19 04:00:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9330127018922193,0.75,0.28305813044122097,0.04951556604879043,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,986.2,1.4,3.7,94,0.0,0,16
2024-04-19 04:30:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9619397662556434,0.6913417161825449,0.28305813044122097,0.04951556604879043,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,986.0,0.9,2.3,93,0.0,0,16
2024-04-19 05:00:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9829629131445341,0.6294095225512604,0.28305813044122097,0.04951556604879043,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,986.0,1.0,3.7,94,0.0,0,16
2024-04-19 05:30:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9957224306869052,0.5652630961100259,0.28305813044122097,0.04951556604879043,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,986.2,0.5,2.3,93,0.0,0,16
2024-04-19 06:00:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5,0.28305813044122097,0.04951556604879043,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,985.8,1.2,3.1,92,0.0,0,16
2024-04-19 06:30:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9957224306869052,0.4347369038899743,0.28305813044122097,0.04951556604879043,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,985.7,0.8,3.1,92,0.0,0,16
2024-04-19 07:00:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9829629131445341,0.3705904774487396,0.28305813044122097,0.04951556604879043,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,985.7,1.1,3.2,92,0.0,0,16
2024-04-19 07:30:00,0,0.0,0,0.0,0.0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9619397662556434,0.30865828381745514,0.28305813044122097,0.04951556604879043,0.9675081213427075,0.32269755647873216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,985.2,1.0,2.5,91,0.1,0,16
2024-04-19 08:00:00,8,0.05263157894736842,0,8.0,0.05263157894736842,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9330127018922194,0.2500000000000001,0.28305813044122097,0.04951556604879043,0.9675081213427075,0.32269755647873216,0,0,0.013157894736842105,2.0,0.05263157894736842,8.0,8.0,2.0,0.05263157894736842,0.013157894736842105,6.0,985.1,1.3,5.1,84,0.0,0,16
2024-04-19 08:30:00,34,0.2236842105263158,0,26.0,0.17105263157894737,132,0,0,361.001,0,0.2631578947368421,0,-1.0,0,1,0,0,40,0,4.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8966766701456176,0.19561928549563967,0.28305813044122097,0.04951556604879043,0.9675081213427075,0.32269755647873216,0,0,0.13157894736842105,20.0,0.18421052631578946,28.0,20.0,18.0,0.13157894736842105,0.11842105263157894,6.4,984.7,1.2,5.5,85,0.0,0,16
2024-04-19 09:00:00,39,0.2565789473684211,0,5.0,0.03289473684210528,132,0,0,361.001,0,0.2631578947368421,0,-1.0,0,1,0,0,40,0,4.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8535533905932737,0.14644660940672627,0.28305813044122097,0.04951556604879043,0.9675081213427075,0.32269755647873216,0,0,0.13815789473684212,21.0,0.20394736842105263,31.0,3.0,1.0,0.019736842105263164,0.006578947368421073,7.0,984.5,1.7,6.0,82,0.0,0,16
