in_support_count,out_support_count,sensor_one_support_count,sensor_two_support_count,room_id,door_id,event_type,datetime
8,0,26,23,0,0,1,2024-05-23 08:17:43
9,0,396,396,1,0,1,2024-05-23 08:18:14
10,0,39,51,0,0,1,2024-05-23 08:18:15
5,0,27,26,0,0,1,2024-05-23 08:20:33
12,0,27,28,0,0,1,2024-05-23 08:20:35
9,0,61,59,0,0,1,2024-05-23 08:22:30
6,0,33,33,0,0,1,2024-05-23 08:22:32
0,0,31,32,0,0,1,2024-05-23 08:25:04
5,0,31,33,1,0,1,2024-05-23 08:25:08
3,0,27,28,0,0,1,2024-05-23 08:25:09
0,14,147,70,1,0,0,2024-05-23 08:25:15
4,0,23,24,1,0,1,2024-05-23 08:25:20
4,0,26,26,1,0,1,2024-05-23 08:25:30
14,0,61,57,1,0,1,2024-05-23 08:25:51
8,0,17,16,0,0,1,2024-05-23 08:26:09
10,0,22,25,0,0,1,2024-05-23 08:26:10
4,0,17,17,1,0,1,2024-05-23 08:27:10
0,11,64,38,0,0,0,2024-05-23 08:29:11
7,0,23,20,1,0,1,2024-05-23 08:29:22
5,0,26,26,0,0,1,2024-05-23 08:29:34
0,4,35,27,1,0,0,2024-05-23 08:30:27
8,0,285,295,0,0,1,2024-05-23 08:30:34
2,0,19,21,1,0,1,2024-05-23 08:31:03
5,0,74,173,0,0,1,2024-05-23 08:31:57
11,0,456,456,0,0,1,2024-05-23 08:32:40
5,0,565,584,0,0,1,2024-05-23 08:33:04
194,0,368,187,1,0,1,2024-05-23 08:34:29
7,0,272,287,0,0,1,2024-05-23 08:35:19
10,0,43,84,0,0,1,2024-05-23 08:44:00
176,0,328,170,0,0,1,2024-05-23 08:46:34
18,0,322,332,0,0,1,2024-05-23 08:53:33
50,0,284,359,1,0,1,2024-05-23 08:56:13
0,5,73,60,0,0,0,2024-05-23 09:58:29
0,9,30,31,0,0,0,2024-05-23 09:58:31
0,6,21,23,0,0,0,2024-05-23 09:58:33
0,14,50,45,0,0,0,2024-05-23 10:00:08
0,17,46,41,0,0,0,2024-05-23 10:00:48
0,9,127,116,0,0,0,2024-05-23 10:01:02
0,7,48,33,1,0,0,2024-05-23 10:01:43
0,16,71,59,1,0,0,2024-05-23 10:02:12
0,10,44,38,1,0,0,2024-05-23 10:02:32
0,8,78,58,1,0,0,2024-05-23 10:02:43
0,8,19,19,0,0,0,2024-05-23 10:03:10
0,10,81,54,1,0,0,2024-05-23 10:03:10
0,6,20,20,0,0,0,2024-05-23 10:03:14
0,9,52,55,0,1,0,2024-05-23 10:03:16
0,4,27,26,0,0,0,2024-05-23 10:03:17
0,49,39,11,0,1,0,2024-05-23 10:03:18
0,10,84,63,1,0,0,2024-05-23 10:03:19
0,4,23,40,0,1,0,2024-05-23 10:03:19
0,9,31,33,0,1,0,2024-05-23 10:03:21
0,6,29,25,0,0,0,2024-05-23 10:03:23
0,4,29,25,0,0,0,2024-05-23 10:03:26
0,18,33,40,0,0,0,2024-05-23 10:03:27
0,5,22,19,0,0,0,2024-05-23 10:03:28
0,6,53,53,0,0,0,2024-05-23 10:03:29
0,3,20,18,0,0,0,2024-05-23 10:03:30
0,3,13,11,0,0,0,2024-05-23 10:03:31
0,6,20,22,0,0,0,2024-05-23 10:03:32
0,4,22,21,0,0,0,2024-05-23 10:03:34
0,4,40,40,0,1,0,2024-05-23 10:03:35
0,4,30,30,0,1,0,2024-05-23 10:03:37
0,7,46,47,0,1,0,2024-05-23 10:03:41
0,4,141,53,1,0,0,2024-05-23 10:04:19
0,16,53,62,1,0,0,2024-05-23 10:04:20
0,29,103,125,1,1,0,2024-05-23 10:04:27
0,33,57,300,1,0,0,2024-05-23 10:05:01
8,0,21,23,1,0,1,2024-05-23 10:05:56
2,0,34,24,1,0,1,2024-05-23 10:07:58
4,0,16,17,1,0,1,2024-05-23 10:08:00
0,7,88,82,0,1,0,2024-05-23 10:08:30
0,6,27,22,1,0,0,2024-05-23 10:08:31
7,0,19,19,0,0,1,2024-05-23 10:08:34
10,0,27,24,0,0,1,2024-05-23 10:08:35
3,0,30,33,0,0,1,2024-05-23 10:08:37
12,0,131,176,0,1,1,2024-05-23 10:08:38
12,0,67,70,0,0,1,2024-05-23 10:08:39
5,0,28,31,0,1,1,2024-05-23 10:08:48
13,0,62,58,0,1,1,2024-05-23 10:09:20
8,0,61,57,0,1,1,2024-05-23 10:09:26
6,0,29,38,0,1,1,2024-05-23 10:09:27
6,0,68,71,0,1,1,2024-05-23 10:09:30
3,0,39,41,0,1,1,2024-05-23 10:09:38
4,0,65,69,0,1,1,2024-05-23 10:09:39
6,0,18,20,1,0,1,2024-05-23 10:09:58
8,0,16,18,1,0,1,2024-05-23 10:09:59
13,0,34,26,1,0,1,2024-05-23 10:10:10
4,0,24,28,0,1,1,2024-05-23 10:10:14
0,5,18,18,1,0,0,2024-05-23 10:10:25
5,0,22,24,1,0,1,2024-05-23 10:10:45
0,4,25,17,1,0,0,2024-05-23 10:10:52
7,0,33,30,1,0,1,2024-05-23 10:11:09
13,0,32,23,1,0,1,2024-05-23 10:11:46
6,0,16,15,1,0,1,2024-05-23 10:12:03
4,0,30,33,0,1,1,2024-05-23 10:12:06
7,0,72,74,0,1,1,2024-05-23 10:12:30
2,0,34,40,0,1,1,2024-05-23 10:12:31
5,0,24,22,0,1,1,2024-05-23 10:12:32
8,0,46,56,0,1,1,2024-05-23 10:12:33
18,0,123,128,0,1,1,2024-05-23 10:12:36
9,0,30,27,1,0,1,2024-05-23 10:12:37
5,0,17,18,1,0,1,2024-05-23 10:12:44
6,0,34,36,0,1,1,2024-05-23 10:12:50
5,0,27,29,0,1,1,2024-05-23 10:13:06
5,0,46,45,0,1,1,2024-05-23 10:13:14
7,0,47,45,0,1,1,2024-05-23 10:13:45
13,0,28,20,1,0,1,2024-05-23 10:13:50
7,0,54,54,0,1,1,2024-05-23 10:15:39
6,0,20,21,1,0,1,2024-05-23 10:15:59
7,0,24,22,1,0,1,2024-05-23 10:16:00
8,0,23,21,1,0,1,2024-05-23 10:16:05
9,0,347,347,1,0,1,2024-05-23 10:18:43
4,0,20,28,1,0,1,2024-05-23 10:20:26
7,0,27,28,1,0,1,2024-05-23 10:20:27
1,0,27,30,0,1,1,2024-05-23 10:21:50
7,0,28,29,1,0,1,2024-05-23 10:37:57
77,0,91,49,1,0,1,2024-05-23 10:41:31
0,0,430,400,1,0,1,2024-05-23 10:41:36
0,4,23,19,0,1,0,2024-05-23 10:56:03
3,0,21,23,0,1,1,2024-05-23 10:59:33
0,7,23,19,1,0,0,2024-05-23 11:15:30
52,0,105,57,1,0,1,2024-05-23 11:17:08
5,0,34,35,0,1,1,2024-05-23 11:18:42
0,7,30,33,0,1,0,2024-05-23 11:24:03
9,0,34,33,0,1,1,2024-05-23 11:26:50
0,3,50,49,0,1,0,2024-05-23 11:30:20
5,0,32,35,0,1,1,2024-05-23 11:44:31
0,6,80,72,1,0,0,2024-05-23 11:45:11
0,31,14,38,1,0,0,2024-05-23 11:45:12
0,7,39,39,1,0,0,2024-05-23 11:45:14
0,6,26,28,1,0,0,2024-05-23 11:45:16
0,5,24,22,1,0,0,2024-05-23 11:45:18
0,5,25,25,1,0,0,2024-05-23 11:45:19
0,11,31,35,1,0,0,2024-05-23 11:45:20
0,2,33,32,0,1,0,2024-05-23 11:45:24
0,6,29,29,0,1,0,2024-05-23 11:45:39
0,7,100,32,1,0,0,2024-05-23 11:45:45
0,4,69,55,1,0,0,2024-05-23 11:45:53
75,0,34,30,1,0,1,2024-05-23 11:45:55
0,4,18,16,1,0,0,2024-05-23 11:46:00
0,7,34,32,1,0,0,2024-05-23 11:46:16
0,8,50,51,1,0,0,2024-05-23 11:46:18
0,13,44,34,0,0,0,2024-05-23 11:46:29
0,11,44,39,0,0,0,2024-05-23 11:46:31
0,5,80,43,1,0,0,2024-05-23 11:46:32
0,7,32,30,1,0,0,2024-05-23 11:46:33
0,6,26,26,0,1,0,2024-05-23 11:46:35
0,8,35,31,0,1,0,2024-05-23 11:46:36
0,1,25,21,1,0,0,2024-05-23 11:46:36
0,11,34,38,0,1,0,2024-05-23 11:46:43
0,5,77,73,0,1,0,2024-05-23 11:46:46
0,4,37,35,0,1,0,2024-05-23 11:46:47
0,6,32,36,0,1,0,2024-05-23 11:46:50
0,5,23,25,0,1,0,2024-05-23 11:46:51
0,10,30,37,0,1,0,2024-05-23 11:46:53
0,2,40,37,0,1,0,2024-05-23 11:46:58
0,5,25,30,0,1,0,2024-05-23 11:46:58
5,0,48,49,0,1,1,2024-05-23 11:47:06
0,4,151,109,1,0,0,2024-05-23 11:47:16
0,2,17,17,0,1,0,2024-05-23 11:47:18
0,8,48,43,0,0,0,2024-05-23 11:47:23
0,9,32,34,0,0,0,2024-05-23 11:47:25
0,5,34,32,0,0,0,2024-05-23 11:47:26
0,5,53,51,0,1,0,2024-05-23 11:47:29
5,0,21,19,0,1,1,2024-05-23 11:49:24
5,0,22,24,0,1,1,2024-05-23 11:50:00
0,6,34,34,0,1,0,2024-05-23 11:50:26
0,4,34,34,0,1,0,2024-05-23 11:51:51
0,10,40,43,0,1,0,2024-05-23 11:51:53
0,13,33,38,0,1,0,2024-05-23 11:51:55
0,3,16,18,0,1,0,2024-05-23 11:53:04
0,2,20,26,0,1,0,2024-05-23 11:56:01
16,0,268,263,1,0,1,2024-05-23 11:56:21
0,6,37,38,0,1,0,2024-05-23 12:30:16
0,4,24,26,0,1,0,2024-05-23 12:33:25
9,0,30,31,1,0,1,2024-05-23 12:41:42
9,0,41,47,1,0,1,2024-05-23 12:41:43
10,0,33,36,1,0,1,2024-05-23 12:47:00
14,0,140,122,1,0,1,2024-05-23 12:47:03
0,3,19,17,0,1,0,2024-05-23 12:48:46
0,7,20,23,0,1,0,2024-05-23 12:48:47
10,0,41,41,1,0,1,2024-05-23 13:07:17
10,0,41,39,1,0,1,2024-05-23 13:07:20
9,0,39,45,1,0,1,2024-05-23 13:07:21
14,0,68,65,1,0,1,2024-05-23 13:10:25
7,0,16,19,1,0,1,2024-05-23 13:10:26
5,0,21,18,1,0,1,2024-05-23 13:10:36
0,6,31,24,1,0,0,2024-05-23 13:12:13
9,0,26,23,1,0,1,2024-05-23 13:13:46
6,0,23,25,1,0,1,2024-05-23 13:13:47
148,0,293,158,1,0,1,2024-05-23 13:14:50
5,0,20,19,1,0,1,2024-05-23 13:14:52
6,0,41,45,1,0,1,2024-05-23 13:14:54
11,0,148,149,1,0,1,2024-05-23 13:14:56
0,3,15,13,1,0,0,2024-05-23 13:15:24
5,0,27,28,1,0,1,2024-05-23 13:15:28
0,4,21,15,1,0,0,2024-05-23 13:16:04
6,0,20,19,1,0,1,2024-05-23 13:16:51
0,6,23,19,1,0,0,2024-05-23 13:17:00
6,0,21,21,1,0,1,2024-05-23 13:17:43
0,4,68,39,1,0,0,2024-05-23 13:18:24
0,9,32,26,1,0,0,2024-05-23 13:18:37
6,0,24,23,1,0,1,2024-05-23 13:19:21
5,0,29,27,1,0,1,2024-05-23 13:21:00
9,0,22,17,1,0,1,2024-05-23 13:21:10
14,0,72,69,1,0,1,2024-05-23 13:22:13
5,0,35,41,1,0,1,2024-05-23 13:22:14
7,0,24,23,1,0,1,2024-05-23 13:22:22
5,0,21,22,1,0,1,2024-05-23 13:23:49
7,0,22,25,1,0,1,2024-05-23 13:26:24
22,0,34,25,1,0,1,2024-05-23 13:26:26
34,0,111,90,1,0,1,2024-05-23 13:26:28
14,0,37,30,1,0,1,2024-05-23 13:31:25
9,0,26,27,1,0,1,2024-05-23 13:32:28
0,7,31,41,1,0,0,2024-05-23 13:32:30
20,0,49,34,1,0,1,2024-05-23 13:32:49
5,0,39,36,1,0,1,2024-05-23 13:32:51
5,0,28,29,1,0,1,2024-05-23 13:32:52
5,0,63,66,0,1,1,2024-05-23 13:33:06
0,8,106,73,1,0,0,2024-05-23 13:33:11
0,7,44,33,1,0,0,2024-05-23 13:33:25
3,0,50,53,1,0,1,2024-05-23 13:34:00
6,0,37,39,0,1,1,2024-05-23 13:34:00
11,0,42,36,1,0,1,2024-05-23 13:34:01
8,0,40,39,0,1,1,2024-05-23 13:34:01
10,0,36,33,0,1,1,2024-05-23 13:34:02
6,0,32,34,1,0,1,2024-05-23 13:34:14
0,5,17,18,0,1,0,2024-05-23 13:34:41
0,9,53,44,1,0,0,2024-05-23 13:35:46
0,8,31,27,1,0,0,2024-05-23 13:36:00
0,1,30,29,0,1,1,2024-05-23 13:36:30
7,0,24,22,0,1,1,2024-05-23 13:36:31
5,0,23,21,1,0,1,2024-05-23 13:36:41
0,5,66,46,1,0,0,2024-05-23 13:37:05
4,0,29,32,1,0,1,2024-05-23 13:37:36
9,0,25,19,1,0,1,2024-05-23 13:38:01
0,4,11,28,1,0,0,2024-05-23 13:38:06
0,3,16,16,0,1,0,2024-05-23 13:38:33
6,0,37,41,1,0,1,2024-05-23 13:38:58
6,0,35,33,1,0,1,2024-05-23 13:39:00
4,0,71,77,1,0,1,2024-05-23 13:39:22
7,0,75,77,0,1,1,2024-05-23 13:39:23
6,0,29,32,1,0,1,2024-05-23 13:39:23
6,0,45,42,0,1,1,2024-05-23 13:39:34
5,0,28,25,0,1,1,2024-05-23 13:39:38
19,0,231,220,1,0,1,2024-05-23 13:40:17
0,4,28,29,0,1,0,2024-05-23 13:40:27
0,2,25,11,1,0,0,2024-05-23 13:40:37
2,0,22,25,0,1,1,2024-05-23 13:41:41
6,0,56,51,0,1,1,2024-05-23 13:41:48
0,12,54,59,0,1,0,2024-05-23 13:41:52
5,0,63,78,0,1,1,2024-05-23 13:41:57
0,16,63,74,0,1,0,2024-05-23 13:42:03
8,0,28,25,1,0,1,2024-05-23 13:42:13
9,0,87,88,0,1,1,2024-05-23 13:42:17
0,8,46,57,1,0,0,2024-05-23 13:42:28
0,6,39,24,1,0,0,2024-05-23 13:42:37
5,0,40,40,0,1,1,2024-05-23 13:42:48
8,0,24,18,1,0,1,2024-05-23 13:43:59
4,0,25,26,1,0,1,2024-05-23 13:44:06
7,0,36,36,1,0,1,2024-05-23 13:44:07
3,0,17,20,1,0,1,2024-05-23 13:44:09
4,0,48,58,1,0,1,2024-05-23 13:44:10
6,0,24,27,1,0,1,2024-05-23 13:44:27
19,0,40,26,0,1,1,2024-05-23 13:44:38
6,0,21,18,1,0,1,2024-05-23 13:45:00
6,0,35,35,1,0,1,2024-05-23 13:45:10
1,0,233,241,1,0,1,2024-05-23 13:46:24
2,0,22,29,0,1,1,2024-05-23 13:46:40
5,0,57,65,0,1,1,2024-05-23 13:50:07
94,0,146,58,1,0,1,2024-05-23 13:51:52
0,5,19,20,0,1,0,2024-05-23 13:52:28
0,4,29,40,0,1,0,2024-05-23 13:54:55
10,0,12,38,1,0,1,2024-05-23 14:00:24
3,0,249,191,1,0,1,2024-05-23 14:00:29
0,2,14,14,0,1,0,2024-05-23 14:10:28
5,0,14,12,0,1,1,2024-05-23 14:20:23
0,7,44,28,1,0,0,2024-05-23 14:30:09
0,11,33,35,1,0,0,2024-05-23 14:30:11
0,16,41,41,1,0,0,2024-05-23 14:30:13
0,9,24,24,1,0,0,2024-05-23 14:30:15
0,6,20,20,1,0,0,2024-05-23 14:30:17
0,9,30,30,1,0,0,2024-05-23 14:30:18
0,9,29,33,1,0,0,2024-05-23 14:30:26
0,8,37,33,1,0,0,2024-05-23 14:30:27
0,9,28,30,1,0,0,2024-05-23 14:30:28
0,4,44,37,1,0,0,2024-05-23 14:30:30
0,4,45,36,1,0,0,2024-05-23 14:30:32
0,7,25,23,1,0,0,2024-05-23 14:30:35
0,7,28,25,1,0,0,2024-05-23 14:30:36
0,4,58,50,1,0,0,2024-05-23 14:30:38
0,6,29,27,1,0,0,2024-05-23 14:30:39
0,6,20,19,1,0,0,2024-05-23 14:30:41
0,3,28,22,1,0,0,2024-05-23 14:30:42
0,10,20,23,1,0,0,2024-05-23 14:31:07
0,9,26,25,1,0,0,2024-05-23 14:31:12
0,6,27,22,1,0,0,2024-05-23 14:31:15
0,7,26,26,0,1,0,2024-05-23 14:32:38
8,0,130,130,0,1,1,2024-05-23 14:32:43
6,0,28,36,1,0,1,2024-05-23 14:33:01
14,0,24,20,1,0,1,2024-05-23 14:33:02
15,0,34,28,1,0,1,2024-05-23 14:33:04
0,5,17,16,1,0,0,2024-05-23 14:33:29
14,0,33,23,1,0,1,2024-05-23 14:35:35
15,0,60,18,1,0,1,2024-05-23 14:44:14
0,9,34,36,1,0,0,2024-05-23 15:10:13
0,5,31,31,1,0,0,2024-05-23 15:10:17
0,4,22,22,1,0,0,2024-05-23 15:10:19
0,4,50,40,1,0,0,2024-05-23 15:10:20
0,5,48,44,1,0,0,2024-05-23 15:10:23
0,7,28,23,1,0,0,2024-05-23 15:10:26
0,9,32,32,1,0,0,2024-05-23 15:10:27
0,7,18,19,1,0,0,2024-05-23 15:10:29
0,9,25,29,1,0,0,2024-05-23 15:10:29
0,9,16,20,1,0,0,2024-05-23 15:10:33
14,0,50,32,1,0,1,2024-05-23 15:10:40
0,6,47,46,1,0,0,2024-05-23 15:10:44
0,6,42,21,1,0,0,2024-05-23 15:10:45
0,8,32,24,1,0,0,2024-05-23 15:10:55
0,7,24,19,1,0,0,2024-05-23 15:10:58
0,11,56,50,1,0,0,2024-05-23 15:11:05
0,16,51,60,1,0,0,2024-05-23 15:11:06
0,9,37,35,1,0,0,2024-05-23 15:11:08
0,11,38,39,1,0,0,2024-05-23 15:11:09
0,11,49,48,1,0,0,2024-05-23 15:11:13
0,3,47,36,1,0,0,2024-05-23 15:11:14
0,7,97,95,1,0,0,2024-05-23 15:11:19
0,21,67,83,1,0,0,2024-05-23 15:11:20
0,22,65,66,1,0,0,2024-05-23 15:11:22
0,11,25,27,1,0,0,2024-05-23 15:11:23
0,9,53,32,1,0,0,2024-05-23 15:11:25
0,5,46,40,1,0,0,2024-05-23 15:11:31
0,7,14,15,1,0,0,2024-05-23 15:11:39
0,3,28,24,1,0,0,2024-05-23 15:11:47
0,4,51,52,1,0,0,2024-05-23 15:11:50
0,7,82,78,1,1,0,2024-05-23 15:12:06
7,0,19,19,1,0,1,2024-05-23 15:12:12
15,0,35,40,1,0,1,2024-05-23 15:12:17
13,0,24,26,1,0,1,2024-05-23 15:13:53
7,0,45,43,0,1,1,2024-05-23 15:14:54
0,7,28,31,0,1,0,2024-05-23 15:15:11
0,5,23,25,0,1,0,2024-05-23 15:15:12
9,0,21,22,1,0,1,2024-05-23 15:15:30
0,14,100,107,0,0,0,2024-05-23 15:15:44
0,12,45,61,0,1,0,2024-05-23 15:16:06
0,4,49,52,0,1,0,2024-05-23 15:16:07
2,0,35,29,0,1,0,2024-05-23 15:16:09
0,8,27,30,0,1,0,2024-05-23 15:16:10
0,2,69,38,0,1,0,2024-05-23 15:16:12
0,4,21,21,0,1,0,2024-05-23 15:16:15
9,0,22,22,1,0,1,2024-05-23 15:16:16
0,24,59,65,0,0,0,2024-05-23 15:16:27
0,5,36,29,0,0,0,2024-05-23 15:16:28
15,0,34,25,1,0,1,2024-05-23 15:17:07
0,6,38,41,0,1,0,2024-05-23 15:17:12
9,0,105,77,0,1,1,2024-05-23 15:17:18
0,3,27,44,1,0,0,2024-05-23 15:17:27
5,0,74,78,0,1,1,2024-05-23 15:17:31
6,0,126,141,0,1,1,2024-05-23 15:17:33
0,8,41,46,0,1,0,2024-05-23 15:17:40
0,0,183,513,0,1,1,2024-05-23 15:17:51
4,0,35,35,0,1,1,2024-05-23 15:17:52
4,0,32,30,0,1,1,2024-05-23 15:17:58
3,0,39,44,0,1,1,2024-05-23 15:18:06
0,2,26,27,0,1,0,2024-05-23 15:18:08
6,0,37,28,1,0,1,2024-05-23 15:18:15
4,0,29,28,0,1,1,2024-05-23 15:18:23
0,2,24,25,0,1,0,2024-05-23 15:19:07
4,0,22,23,0,1,1,2024-05-23 15:20:43
0,6,42,45,1,0,0,2024-05-23 15:21:42
39,0,77,69,1,0,1,2024-05-23 15:21:47
2,0,30,32,0,1,1,2024-05-23 15:21:51
0,5,23,24,1,0,0,2024-05-23 15:22:07
3,0,29,30,0,1,1,2024-05-23 15:22:12
10,0,32,28,1,1,1,2024-05-23 15:22:20
8,0,28,23,1,0,1,2024-05-23 15:22:49
7,0,18,20,1,0,1,2024-05-23 15:23:36
13,0,31,27,1,0,1,2024-05-23 15:23:43
14,0,43,43,1,0,1,2024-05-23 15:24:10
11,0,40,36,1,0,1,2024-05-23 15:24:54
11,0,26,26,1,0,1,2024-05-23 15:25:52
11,0,31,28,1,0,1,2024-05-23 15:25:53
12,0,24,29,1,0,1,2024-05-23 15:25:54
12,0,19,15,1,0,1,2024-05-23 15:26:27
8,0,26,24,1,0,1,2024-05-23 15:26:35
10,0,27,28,1,0,1,2024-05-23 15:27:13
11,0,27,22,1,0,1,2024-05-23 15:27:31
8,0,15,14,1,0,1,2024-05-23 15:28:24
0,6,28,27,0,1,0,2024-05-23 15:28:37
23,0,87,77,0,1,1,2024-05-23 15:28:41
0,11,31,35,1,0,0,2024-05-23 15:28:57
9,0,26,30,1,0,1,2024-05-23 15:29:07
10,0,36,36,1,0,1,2024-05-23 15:30:04
12,0,24,33,1,0,1,2024-05-23 15:33:10
0,5,24,20,1,0,0,2024-05-23 15:35:55
31,0,114,122,1,0,1,2024-05-23 15:36:00
33,0,182,183,1,0,1,2024-05-23 15:41:12
49,0,159,146,1,0,1,2024-05-23 15:45:14
10,0,97,115,1,0,1,2024-05-23 15:52:23
0,14,26,27,1,0,0,2024-05-23 16:15:41
0,5,37,40,0,1,0,2024-05-23 16:21:30
0,5,25,26,0,1,0,2024-05-23 16:21:36
0,1,42,41,0,1,0,2024-05-23 16:21:37
0,7,168,146,0,1,0,2024-05-23 16:22:01
0,13,36,42,0,1,0,2024-05-23 16:23:02
0,5,40,39,0,1,0,2024-05-23 16:23:04
31,0,117,225,1,1,1,2024-05-23 16:29:58
0,26,53,61,1,0,0,2024-05-23 16:32:55
0,36,57,64,1,0,0,2024-05-23 16:47:53
0,47,61,86,1,0,0,2024-05-23 16:51:53
0,19,26,34,1,0,0,2024-05-23 16:51:58
0,9,29,22,1,0,0,2024-05-23 16:52:01
0,7,30,24,1,0,0,2024-05-23 16:52:03
0,11,42,38,1,0,0,2024-05-23 16:52:09
0,6,53,47,1,0,0,2024-05-23 16:52:10
0,7,23,20,1,0,0,2024-05-23 16:52:11
0,6,38,81,1,0,0,2024-05-23 16:52:15
38,0,80,23,1,0,1,2024-05-23 16:52:16
0,3,36,30,1,0,0,2024-05-23 16:52:17
0,16,34,34,1,0,0,2024-05-23 16:52:17
0,9,38,41,1,0,0,2024-05-23 16:52:19
0,6,26,43,1,0,0,2024-05-23 16:52:21
0,4,37,35,1,0,0,2024-05-23 16:52:22
0,7,26,21,1,0,0,2024-05-23 16:52:23
0,15,23,27,1,0,0,2024-05-23 16:52:39
0,6,28,24,1,0,0,2024-05-23 16:52:41
0,5,33,28,1,0,0,2024-05-23 16:52:42
0,3,29,22,1,0,0,2024-05-23 16:52:44
0,16,25,31,1,0,0,2024-05-23 16:52:45
0,8,23,22,1,0,0,2024-05-23 16:52:46
0,28,32,48,1,0,0,2024-05-23 16:52:47
0,27,62,61,1,0,0,2024-05-23 16:53:06
0,21,90,99,1,1,0,2024-05-23 16:53:29
0,0,146,606,1,1,1,2024-05-23 16:55:28
0,0,378,265,1,1,1,2024-05-23 16:55:34
33,0,396,379,1,1,1,2024-05-23 16:55:39
0,17,54,55,1,0,0,2024-05-23 16:56:05
0,19,71,73,1,0,0,2024-05-23 16:57:39
9,0,29,25,1,0,1,2024-05-23 16:57:45
3,0,58,59,1,0,1,2024-05-23 17:01:20
10,0,54,50,1,0,1,2024-05-23 17:02:47
7,0,58,58,1,0,1,2024-05-23 17:06:11
10,0,27,23,1,0,1,2024-05-23 17:07:10
6,0,29,33,1,0,1,2024-05-23 17:10:39
6,0,20,25,1,0,1,2024-05-23 17:11:17
13,0,47,40,1,0,1,2024-05-23 17:14:20
10,0,26,27,1,0,1,2024-05-23 17:14:21
16,0,43,37,1,0,1,2024-05-23 17:14:24
11,0,37,37,1,0,1,2024-05-23 17:14:46
14,0,72,78,1,0,1,2024-05-23 17:14:48
11,0,37,34,1,0,1,2024-05-23 17:14:49
9,0,30,30,1,0,1,2024-05-23 17:15:15
9,0,105,120,1,0,1,2024-05-23 17:15:19
6,0,24,24,1,0,1,2024-05-23 17:15:21
12,0,65,64,1,0,1,2024-05-23 17:15:22
14,0,46,36,1,0,1,2024-05-23 17:15:25
0,7,24,41,1,0,0,2024-05-23 17:17:11
10,0,34,35,1,0,1,2024-05-23 17:18:56
10,0,29,26,1,0,1,2024-05-23 17:21:58
7,0,22,20,1,0,1,2024-05-23 17:33:43
6,0,45,47,0,1,1,2024-05-23 18:35:36
6,0,31,30,0,1,1,2024-05-23 18:35:38
4,0,63,71,0,1,1,2024-05-23 18:35:40
0,11,45,49,0,1,0,2024-05-23 18:35:53
0,4,77,85,0,1,0,2024-05-23 18:35:54
0,6,55,53,1,0,0,2024-05-23 18:42:18
0,3,42,26,1,0,0,2024-05-23 18:42:20
0,6,38,31,1,0,0,2024-05-23 18:54:02
0,8,24,24,1,0,0,2024-05-23 18:54:07
0,3,21,21,1,0,0,2024-05-23 18:54:18
0,5,45,40,1,0,0,2024-05-23 18:54:52
0,8,34,33,1,0,0,2024-05-23 18:54:53
0,4,22,19,1,0,0,2024-05-23 18:55:02
0,4,20,17,1,0,0,2024-05-23 18:55:03
0,5,41,40,1,0,0,2024-05-23 18:55:12
0,12,38,31,1,0,0,2024-05-23 18:55:12
0,11,26,26,1,0,0,2024-05-23 18:55:15
0,6,30,28,1,0,0,2024-05-23 18:55:16
0,8,30,29,1,0,0,2024-05-23 18:55:18
0,7,34,32,1,0,0,2024-05-23 18:55:46
0,5,28,27,1,0,0,2024-05-23 18:56:11
0,0,45,38,1,0,0,2024-05-23 18:56:13
0,6,36,28,1,0,0,2024-05-23 18:56:14
0,7,19,17,1,0,0,2024-05-23 18:56:20
0,8,31,34,1,0,0,2024-05-23 18:56:45
0,6,33,19,1,0,0,2024-05-23 18:56:46
0,4,35,38,1,0,0,2024-05-23 18:57:02
0,21,60,70,1,0,0,2024-05-23 18:57:56
0,3,39,31,1,0,0,2024-05-23 18:57:57
4,0,17,22,0,1,1,2024-05-23 20:07:58
4,0,273,222,0,1,1,2024-05-23 20:08:01
7,0,167,50,1,0,1,2024-05-23 20:08:16
6,0,40,39,1,1,1,2024-05-24 08:10:44
0,24,385,433,1,0,0,2024-05-24 08:11:57
7,0,21,22,1,0,1,2024-05-24 08:12:31
9,0,19,19,1,0,1,2024-05-24 08:12:32
15,0,33,30,1,0,1,2024-05-24 08:15:36
55,0,107,62,1,0,1,2024-05-24 08:19:45
4,0,34,38,1,0,1,2024-05-24 08:20:10
9,0,45,42,1,0,1,2024-05-24 08:20:11
8,0,46,51,1,0,1,2024-05-24 08:22:24
0,70,201,288,1,0,0,2024-05-24 08:22:29
3,0,49,46,1,0,1,2024-05-24 08:23:56
7,0,20,20,1,0,1,2024-05-24 08:24:11
7,0,26,29,1,0,1,2024-05-24 08:24:12
5,0,39,39,1,0,1,2024-05-24 08:25:28
6,0,24,27,1,0,1,2024-05-24 08:25:32
4,0,21,22,1,0,1,2024-05-24 08:25:33
0,5,32,28,1,0,0,2024-05-24 08:26:38
8,0,87,101,1,0,1,2024-05-24 08:28:25
4,0,19,20,1,0,1,2024-05-24 08:30:34
10,0,475,478,1,0,1,2024-05-24 08:32:38
0,6,54,54,1,0,0,2024-05-24 08:54:55
7,0,29,26,1,0,1,2024-05-24 08:56:46
52,0,291,161,1,0,1,2024-05-24 10:03:20
0,7,70,66,1,0,0,2024-05-24 10:03:21
