datetime,occrate,occcount,occcountdiff,occratediff,maxoccrate,exam,lecturerampbefore,test,tutorium,coursenumber,maxocccount,lecture,registered,lecturerampafter,VL,UE,KS,hod1,hod2,dow1,dow2,week1,week2,holiday,zwickltag,occrate1week,occrate1day,occcount1week,occcount1day,occcountdiff1week,occcountdiff1day,occratediff1week,occratediff1day
2024-04-10 13:00:00,0.2236842105263158,34.0,13.0,0.08552631578947367,0.2236842105263158,0,0,0,0,259.022,34,1,62,0,0,0,1,-0.25881904510252035,-0.9659258262890684,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.17763157894736842,-1.0,27.0,-1.0,9.0,-1.0,0.05921052631578948
2024-04-10 14:00:00,0.02631578947368421,4.0,-30.0,-0.19736842105263158,0.2236842105263158,0,0,0,0,259.022,34,1,62,0,0,0,1,-0.5000000000000001,-0.8660254037844386,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.17763157894736842,-1.0,27.0,-1.0,0.0,-1.0,0.0
2024-04-10 15:00:00,0.23684210526315788,36.0,32.0,0.21052631578947367,0.23684210526315788,0,0,0,0,365.232,36,1,46,0,0,1,0,-0.7071067811865475,-0.7071067811865477,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.17105263157894737,-1.0,26.0,-1.0,-1.0,-1.0,-0.006578947368421045
2024-04-10 16:00:00,0.0,0.0,-36.0,-0.23684210526315788,0.0,0,0,0,0,,0,0,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.2631578947368421,-1.0,40.0,-1.0,14.0,-1.0,0.09210526315789472
2024-04-10 17:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.23026315789473684,-1.0,35.0,-1.0,-5.0,-1.0,-0.032894736842105254
2024-04-10 18:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,-35.0,-1.0,-0.23026315789473684
2024-04-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2024-04-10 20:00:00,0.006578947368421052,1.0,1.0,0.006578947368421052,0.0,0,0,0,0,,0,0,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2024-04-10 21:00:00,0.0,0.0,-1.0,-0.006578947368421052,0.0,0,0,0,0,,0,0,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2024-04-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2024-04-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,-0.2588190451025207,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2024-04-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2024-04-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2024-04-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2024-04-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2024-04-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2024-04-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2024-04-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2024-04-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.9659258262890683,-0.25881904510252085,0.43388373911755823,-0.900968867902419,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2024-04-11 08:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.9709418174260521,-0.2393156642875575,0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
