datetime,occcount,coursenumber,registered,VL,Mechatronik,B1 - Bachelor 1. Jahr,hod1,hod2,tl,room_id
2024-05-29 07:15:00,0,,0,0,0,0,0.9735,0.3393,14.4,0
2024-05-29 07:30:00,0,,0,0,0,0,0.9619,0.3087,15.3,0
2024-05-29 07:45:00,1,,0,0,0,0,0.9484,0.2789,15.0,0
2024-05-29 08:00:00,2,,0,0,0,0,0.933,0.25,15.9,0
2024-05-29 08:15:00,9,,0,0,0,0,0.9157,0.2222,15.7,0
2024-05-29 08:30:00,18,371.000,148,1,0,1,0.8967,0.1956,16.5,0
2024-05-29 08:45:00,20,371.000,148,1,0,1,0.8759,0.1703,16.8,0
2024-05-29 09:00:00,20,371.000,148,1,0,1,0.8536,0.1464,17.3,0
2024-05-29 09:15:00,20,371.000,148,1,0,1,0.8297,0.1241,17.2,0
2024-05-29 09:30:00,20,371.000,148,1,0,1,0.8044,0.1033,18.1,0
2024-05-29 09:45:00,20,371.000,148,1,0,1,0.7778,0.0843,18.1,0
2024-05-29 10:00:00,12,371.000,148,1,0,1,0.75,0.067,18.3,0
2024-05-29 10:15:00,34,"325.004,531.170",118,1,0,0,0.7211,0.0516,19.2,0
2024-05-29 10:30:00,36,"325.004,531.170",118,1,0,0,0.6913,0.0381,18.9,0
2024-05-29 10:45:00,37,"325.004,531.170",118,1,0,0,0.6607,0.0265,18.8,0
2024-05-29 11:00:00,36,"325.004,531.170",118,1,0,0,0.6294,0.017,19.1,0
2024-05-29 11:15:00,36,"325.004,531.170",118,1,0,0,0.5975,0.0096,19.8,0
2024-05-29 11:30:00,33,"325.004,531.170",118,1,0,0,0.5653,0.0043,20.0,0
2024-05-29 11:45:00,2,"325.004,531.170",118,1,0,0,0.5327,0.0011,20.0,0
2024-05-29 12:00:00,3,258.300,132,1,0,0,0.5,0.0,20.6,0
2024-05-29 12:15:00,3,258.300,132,1,0,0,0.4673,0.0011,20.2,0
2024-05-29 12:30:00,3,258.300,132,1,0,0,0.4347,0.0043,20.5,0
2024-05-29 12:45:00,3,258.300,132,1,0,0,0.4025,0.0096,20.9,0
2024-05-29 13:00:00,3,258.300,132,1,0,0,0.3706,0.017,20.6,0
2024-05-29 13:15:00,3,258.300,132,1,0,0,0.3393,0.0265,20.9,0
2024-05-29 13:30:00,0,258.300,132,1,0,0,0.3087,0.0381,20.8,0
2024-05-29 13:45:00,0,,0,0,0,0,0.2789,0.0516,20.5,0
2024-05-29 14:00:00,2,,0,0,0,0,0.25,0.067,20.7,0
2024-05-29 14:15:00,2,,0,0,0,0,0.2222,0.0843,20.9,0
2024-05-29 14:30:00,2,,0,0,0,0,0.1956,0.1033,20.7,0
2024-05-29 14:45:00,2,,0,0,0,0,0.1703,0.1241,20.8,0
2024-05-29 15:00:00,2,,0,0,0,0,0.1464,0.1464,21.1,0
2024-05-29 15:15:00,4,,0,0,0,0,0.1241,0.1703,21.1,0
2024-05-29 15:30:00,9,"257.211,257.213,257.214",77,0,0,1,0.1033,0.1956,20.8,0
2024-05-29 15:45:00,10,"257.211,257.213,257.214",77,0,0,1,0.0843,0.2222,20.6,0
2024-05-29 16:00:00,10,"257.211,257.213,257.214",77,0,0,1,0.067,0.25,20.6,0
2024-05-29 16:15:00,7,"257.211,257.213,257.214",77,0,0,1,0.0516,0.2789,20.2,0
2024-05-29 16:30:00,2,"257.211,257.213,257.214",77,0,0,1,0.0381,0.3087,20.5,0
2024-05-29 16:45:00,1,"257.211,257.213,257.214",77,0,0,1,0.0265,0.3393,20.6,0
2024-05-29 17:00:00,6,"257.211,257.213,257.214",77,0,0,1,0.017,0.3706,21.0,0
2024-05-29 17:15:00,20,256.600,154,0,0,0,0.0096,0.4025,21.3,0
2024-05-29 17:30:00,22,256.600,154,0,0,0,0.0043,0.4347,21.1,0
2024-05-29 17:45:00,22,256.600,154,0,0,0,0.0011,0.4673,20.8,0
2024-05-29 18:00:00,22,256.600,154,0,0,0,0.0,0.5,19.8,0
2024-05-29 18:15:00,21,256.600,154,0,0,0,0.0011,0.5327,19.5,0
2024-05-29 18:30:00,21,256.600,154,0,0,0,0.0043,0.5653,18.9,0
2024-05-29 18:45:00,8,256.600,154,0,0,0,0.0096,0.5975,18.4,0
2024-05-29 19:00:00,0,,0,0,0,0,0.017,0.6294,18.0,0
2024-05-29 19:15:00,0,,0,0,0,0,0.0265,0.6607,17.5,0
2024-05-29 19:30:00,0,,0,0,0,0,0.0381,0.6913,16.9,0
2024-05-29 19:45:00,0,,0,0,0,0,0.0516,0.7211,16.5,0
2024-05-29 20:00:00,0,,0,0,0,0,0.067,0.75,15.9,0
2024-05-29 20:15:00,0,,0,0,0,0,0.0843,0.7778,15.8,0
2024-05-29 20:30:00,0,,0,0,0,0,0.1033,0.8044,15.5,0
2024-05-29 20:45:00,0,,0,0,0,0,0.1241,0.8297,15.3,0
2024-05-29 21:00:00,0,,0,0,0,0,0.1464,0.8536,15.0,0
2024-05-29 21:15:00,0,,0,0,0,0,0.1703,0.8759,14.9,0
2024-05-29 21:30:00,0,,0,0,0,0,0.1956,0.8967,14.8,0
2024-05-29 21:45:00,0,,0,0,0,0,0.2222,0.9157,14.7,0
2024-05-29 22:00:00,0,,0,0,0,0,0.25,0.933,14.3,0
2024-05-29 22:15:00,0,,0,0,0,0,0.2789,0.9484,14.3,0
2024-05-29 22:30:00,0,,0,0,0,0,0.3087,0.9619,14.3,0
2024-05-29 22:45:00,0,,0,0,0,0,0.3393,0.9735,14.2,0
2024-05-29 23:00:00,0,,0,0,0,0,0.3706,0.983,14.2,0
2024-05-29 23:15:00,0,,0,0,0,0,0.4025,0.9904,14.1,0
2024-05-29 23:30:00,0,,0,0,0,0,0.4347,0.9957,14.3,0
2024-05-29 23:45:00,0,,0,0,0,0,0.4673,0.9989,14.4,0
2024-05-30 00:00:00,0,,0,0,0,0,0.5,1.0,14.4,0
2024-05-30 00:15:00,0,,0,0,0,0,0.5327,0.9989,14.5,0
2024-05-30 00:30:00,0,,0,0,0,0,0.5653,0.9957,14.5,0
2024-05-30 00:45:00,0,,0,0,0,0,0.5975,0.9904,14.5,0
2024-05-30 01:00:00,0,,0,0,0,0,0.6294,0.983,14.4,0
2024-05-30 01:15:00,0,,0,0,0,0,0.6607,0.9735,14.5,0
2024-05-30 01:30:00,0,,0,0,0,0,0.6913,0.9619,14.3,0
2024-05-30 01:45:00,0,,0,0,0,0,0.7211,0.9484,14.3,0
2024-05-30 02:00:00,0,,0,0,0,0,0.75,0.933,14.2,0
2024-05-30 02:15:00,0,,0,0,0,0,0.7778,0.9157,14.1,0
2024-05-30 02:30:00,0,,0,0,0,0,0.8044,0.8967,14.2,0
2024-05-30 02:45:00,0,,0,0,0,0,0.8297,0.8759,14.2,0
2024-05-30 03:00:00,0,,0,0,0,0,0.8536,0.8536,14.0,0
2024-05-30 03:15:00,0,,0,0,0,0,0.8759,0.8297,14.0,0
2024-05-30 03:30:00,0,,0,0,0,0,0.8967,0.8044,14.0,0
2024-05-30 03:45:00,0,,0,0,0,0,0.9157,0.7778,14.0,0
2024-05-30 04:00:00,0,,0,0,0,0,0.933,0.75,14.0,0
2024-05-30 04:15:00,0,,0,0,0,0,0.9484,0.7211,14.0,0
2024-05-30 04:30:00,0,,0,0,0,0,0.9619,0.6913,14.1,0
2024-05-30 04:45:00,0,,0,0,0,0,0.9735,0.6607,14.2,0
2024-05-30 05:00:00,0,,0,0,0,0,0.983,0.6294,14.3,0
2024-05-30 05:15:00,0,,0,0,0,0,0.9904,0.5975,14.5,0
2024-05-30 05:30:00,0,,0,0,0,0,0.9957,0.5653,14.9,0
2024-05-30 05:45:00,0,,0,0,0,0,0.9989,0.5327,15.2,0
2024-05-30 06:00:00,0,,0,0,0,0,1.0,0.5,15.5,0
2024-05-30 06:15:00,0,,0,0,0,0,0.9989,0.4673,16.0,0
2024-05-30 06:30:00,0,,0,0,0,0,0.9957,0.4347,16.6,0
2024-05-30 06:45:00,0,,0,0,0,0,0.9904,0.4025,16.8,0
2024-05-30 07:00:00,0,,0,0,0,0,0.983,0.3706,16.6,0
2024-05-30 07:15:00,0,,0,0,0,0,0.9735,0.3393,16.9,0
2024-05-30 07:30:00,0,,0,0,0,0,0.9619,0.3087,17.7,0
2024-05-30 07:45:00,0,,0,0,0,0,0.9484,0.2789,17.5,0
2024-05-30 08:00:00,0,,0,0,0,0,0.933,0.25,17.8,0
2024-05-30 08:15:00,0,,0,0,0,0,0.9157,0.2222,17.8,0
2024-05-30 08:30:00,0,,0,0,0,0,0.8967,0.1956,18.5,0
2024-05-30 08:45:00,0,,0,0,0,0,0.8759,0.1703,18.3,0
2024-05-30 09:00:00,0,,0,0,0,0,0.8536,0.1464,18.0,0
2024-05-30 09:15:00,0,,0,0,0,0,0.8297,0.1241,17.3,0
2024-05-30 09:30:00,0,,0,0,0,0,0.8044,0.1033,16.4,0
2024-05-30 09:45:00,0,,0,0,0,0,0.7778,0.0843,16.1,0
2024-05-30 10:00:00,0,,0,0,0,0,0.75,0.067,16.1,0
2024-05-30 10:15:00,0,,0,0,0,0,0.7211,0.0516,16.3,0
2024-05-30 10:30:00,0,,0,0,0,0,0.6913,0.0381,16.5,0
2024-05-30 10:45:00,0,,0,0,0,0,0.6607,0.0265,16.6,0
2024-05-30 11:00:00,0,,0,0,0,0,0.6294,0.017,16.8,0
2024-05-30 11:15:00,0,,0,0,0,0,0.5975,0.0096,17.2,0
2024-05-30 11:30:00,0,,0,0,0,0,0.5653,0.0043,17.5,0
2024-05-30 11:45:00,0,,0,0,0,0,0.5327,0.0011,17.4,0
2024-05-30 12:00:00,0,,0,0,0,0,0.5,0.0,17.6,0
2024-05-30 12:15:00,0,,0,0,0,0,0.4673,0.0011,17.9,0
2024-05-30 12:30:00,0,,0,0,0,0,0.4347,0.0043,18.0,0
2024-05-30 12:45:00,0,,0,0,0,0,0.4025,0.0096,18.1,0
2024-05-30 13:00:00,0,,0,0,0,0,0.3706,0.017,18.5,0
2024-05-30 13:15:00,0,,0,0,0,0,0.3393,0.0265,18.8,0
2024-05-30 13:30:00,0,,0,0,0,0,0.3087,0.0381,18.6,0
2024-05-30 13:45:00,0,,0,0,0,0,0.2789,0.0516,19.1,0
2024-05-30 14:00:00,0,,0,0,0,0,0.25,0.067,19.7,0
2024-05-30 14:15:00,0,,0,0,0,0,0.2222,0.0843,19.9,0
2024-05-30 14:30:00,0,,0,0,0,0,0.1956,0.1033,19.7,0
2024-05-30 14:45:00,0,,0,0,0,0,0.1703,0.1241,20.1,0
2024-05-30 15:00:00,0,,0,0,0,0,0.1464,0.1464,19.7,0
2024-05-30 15:15:00,0,,0,0,0,0,0.1241,0.1703,19.9,0
2024-05-30 15:30:00,0,,0,0,0,0,0.1033,0.1956,19.9,0
2024-05-30 15:45:00,0,,0,0,0,0,0.0843,0.2222,19.9,0
2024-05-30 16:00:00,0,,0,0,0,0,0.067,0.25,20.1,0
2024-05-30 16:15:00,0,,0,0,0,0,0.0516,0.2789,20.1,0
2024-05-30 16:30:00,0,,0,0,0,0,0.0381,0.3087,20.1,0
2024-05-30 16:45:00,0,,0,0,0,0,0.0265,0.3393,19.9,0
2024-05-30 17:00:00,0,,0,0,0,0,0.017,0.3706,19.5,0
2024-05-30 17:15:00,0,,0,0,0,0,0.0096,0.4025,19.4,0
2024-05-30 17:30:00,0,,0,0,0,0,0.0043,0.4347,19.4,0
2024-05-30 17:45:00,0,,0,0,0,0,0.0011,0.4673,19.4,0
2024-05-30 18:00:00,0,,0,0,0,0,0.0,0.5,18.9,0
2024-05-30 18:15:00,0,,0,0,0,0,0.0011,0.5327,18.7,0
2024-05-30 18:30:00,0,,0,0,0,0,0.0043,0.5653,18.4,0
2024-05-30 18:45:00,0,,0,0,0,0,0.0096,0.5975,18.3,0
2024-05-30 19:00:00,0,,0,0,0,0,0.017,0.6294,18.1,0
2024-05-30 19:15:00,0,,0,0,0,0,0.0265,0.6607,17.6,0
2024-05-30 19:30:00,0,,0,0,0,0,0.0381,0.6913,16.7,0
2024-05-30 19:45:00,0,,0,0,0,0,0.0516,0.7211,16.6,0
2024-05-30 20:00:00,0,,0,0,0,0,0.067,0.75,16.2,0
2024-05-30 20:15:00,0,,0,0,0,0,0.0843,0.7778,15.8,0
2024-05-30 20:30:00,0,,0,0,0,0,0.1033,0.8044,15.5,0
2024-05-30 20:45:00,0,,0,0,0,0,0.1241,0.8297,15.4,0
2024-05-30 21:00:00,0,,0,0,0,0,0.1464,0.8536,14.8,0
2024-05-30 21:15:00,0,,0,0,0,0,0.1703,0.8759,14.6,0
2024-05-30 21:30:00,0,,0,0,0,0,0.1956,0.8967,14.4,0
2024-05-30 21:45:00,0,,0,0,0,0,0.2222,0.9157,14.3,0
2024-05-30 22:00:00,0,,0,0,0,0,0.25,0.933,13.7,0
2024-05-30 22:15:00,0,,0,0,0,0,0.2789,0.9484,13.6,0
2024-05-30 22:30:00,0,,0,0,0,0,0.3087,0.9619,13.9,0
2024-05-30 22:45:00,0,,0,0,0,0,0.3393,0.9735,14.0,0
2024-05-30 23:00:00,0,,0,0,0,0,0.3706,0.983,14.1,0
2024-05-30 23:15:00,0,,0,0,0,0,0.4025,0.9904,14.3,0
2024-05-30 23:30:00,0,,0,0,0,0,0.4347,0.9957,14.0,0
2024-05-30 23:45:00,0,,0,0,0,0,0.4673,0.9989,14.0,0
2024-05-31 00:00:00,0,,0,0,0,0,0.5,1.0,13.7,0
2024-05-31 00:15:00,0,,0,0,0,0,0.5327,0.9989,13.4,0
2024-05-31 00:30:00,0,,0,0,0,0,0.5653,0.9957,13.1,0
2024-05-31 00:45:00,0,,0,0,0,0,0.5975,0.9904,13.0,0
2024-05-31 01:00:00,0,,0,0,0,0,0.6294,0.983,12.8,0
2024-05-31 01:15:00,0,,0,0,0,0,0.6607,0.9735,12.7,0
2024-05-31 01:30:00,0,,0,0,0,0,0.6913,0.9619,12.8,0
2024-05-31 01:45:00,0,,0,0,0,0,0.7211,0.9484,12.9,0
2024-05-31 02:00:00,0,,0,0,0,0,0.75,0.933,13.1,0
2024-05-31 02:15:00,0,,0,0,0,0,0.7778,0.9157,13.1,0
2024-05-31 02:30:00,0,,0,0,0,0,0.8044,0.8967,13.2,0
2024-05-31 02:45:00,0,,0,0,0,0,0.8297,0.8759,13.1,0
2024-05-31 03:00:00,0,,0,0,0,0,0.8536,0.8536,13.1,0
2024-05-31 03:15:00,0,,0,0,0,0,0.8759,0.8297,13.2,0
2024-05-31 03:30:00,0,,0,0,0,0,0.8967,0.8044,13.6,0
2024-05-31 03:45:00,0,,0,0,0,0,0.9157,0.7778,13.7,0
2024-05-31 04:00:00,0,,0,0,0,0,0.933,0.75,13.9,0
2024-05-31 04:15:00,0,,0,0,0,0,0.9484,0.7211,14.0,0
2024-05-31 04:30:00,0,,0,0,0,0,0.9619,0.6913,14.2,0
2024-05-31 04:45:00,0,,0,0,0,0,0.9735,0.6607,14.3,0
2024-05-31 05:00:00,0,,0,0,0,0,0.983,0.6294,14.4,0
2024-05-31 05:15:00,0,,0,0,0,0,0.9904,0.5975,14.6,0
2024-05-31 05:30:00,0,,0,0,0,0,0.9957,0.5653,14.7,0
2024-05-31 05:45:00,0,,0,0,0,0,0.9989,0.5327,14.8,0
2024-05-31 06:00:00,0,,0,0,0,0,1.0,0.5,15.0,0
2024-05-31 06:15:00,0,,0,0,0,0,0.9989,0.4673,15.0,0
2024-05-31 06:30:00,0,,0,0,0,0,0.9957,0.4347,15.0,0
2024-05-31 06:45:00,0,,0,0,0,0,0.9904,0.4025,15.1,0
2024-05-31 07:00:00,0,,0,0,0,0,0.983,0.3706,15.3,0
2024-05-31 07:15:00,0,,0,0,0,0,0.9735,0.3393,15.4,0
2024-05-31 07:30:00,0,,0,0,0,0,0.9619,0.3087,15.5,0
2024-05-31 07:45:00,0,,0,0,0,0,0.9484,0.2789,15.6,0
2024-05-31 08:00:00,0,,0,0,0,0,0.933,0.25,15.6,0
2024-05-31 08:15:00,0,,0,0,0,0,0.9157,0.2222,15.7,0
2024-05-31 08:30:00,0,,0,0,0,0,0.8967,0.1956,15.9,0
2024-05-31 08:45:00,0,,0,0,0,0,0.8759,0.1703,15.9,0
2024-05-31 09:00:00,0,,0,0,0,0,0.8536,0.1464,16.3,0
2024-05-31 09:15:00,0,,0,0,0,0,0.8297,0.1241,16.5,0
2024-05-31 09:30:00,0,,0,0,0,0,0.8044,0.1033,16.1,0
2024-05-31 09:45:00,0,,0,0,0,0,0.7778,0.0843,15.8,0
2024-05-31 10:00:00,0,,0,0,0,0,0.75,0.067,15.6,0
2024-05-31 10:15:00,0,,0,0,0,0,0.7211,0.0516,15.6,0
2024-05-31 10:30:00,0,,0,0,0,0,0.6913,0.0381,15.5,0
2024-05-31 10:45:00,0,,0,0,0,0,0.6607,0.0265,15.7,0
2024-05-31 11:00:00,0,,0,0,0,0,0.6294,0.017,15.4,0
2024-05-31 11:15:00,0,,0,0,0,0,0.5975,0.0096,15.5,0
2024-05-31 11:30:00,0,,0,0,0,0,0.5653,0.0043,15.7,0
2024-05-31 11:45:00,0,,0,0,0,0,0.5327,0.0011,15.6,0
2024-05-31 12:00:00,0,,0,0,0,0,0.5,0.0,15.6,0
2024-05-31 12:15:00,0,,0,0,0,0,0.4673,0.0011,15.7,0
2024-05-31 12:30:00,0,,0,0,0,0,0.4347,0.0043,15.9,0
2024-05-31 12:45:00,0,,0,0,0,0,0.4025,0.0096,15.9,0
2024-05-31 13:00:00,0,,0,0,0,0,0.3706,0.017,16.1,0
2024-05-31 13:15:00,0,,0,0,0,0,0.3393,0.0265,16.2,0
2024-05-31 13:30:00,0,,0,0,0,0,0.3087,0.0381,16.4,0
2024-05-31 13:45:00,0,,0,0,0,0,0.2789,0.0516,16.1,0
2024-05-31 14:00:00,0,,0,0,0,0,0.25,0.067,15.8,0
2024-05-31 14:15:00,0,,0,0,0,0,0.2222,0.0843,15.4,0
2024-05-31 14:30:00,0,,0,0,0,0,0.1956,0.1033,15.1,0
2024-05-31 14:45:00,0,,0,0,0,0,0.1703,0.1241,15.0,0
2024-05-31 15:00:00,0,,0,0,0,0,0.1464,0.1464,14.8,0
2024-05-31 15:15:00,0,,0,0,0,0,0.1241,0.1703,14.9,0
2024-05-31 15:30:00,0,,0,0,0,0,0.1033,0.1956,15.0,0
2024-05-31 15:45:00,0,,0,0,0,0,0.0843,0.2222,14.7,0
2024-05-31 16:00:00,0,,0,0,0,0,0.067,0.25,14.4,0
2024-05-31 16:15:00,0,,0,0,0,0,0.0516,0.2789,14.4,0
2024-05-31 16:30:00,0,,0,0,0,0,0.0381,0.3087,14.1,0
2024-05-31 16:45:00,0,,0,0,0,0,0.0265,0.3393,14.0,0
2024-05-31 17:00:00,0,,0,0,0,0,0.017,0.3706,13.9,0
2024-05-31 17:15:00,0,,0,0,0,0,0.0096,0.4025,13.8,0
2024-05-31 17:30:00,0,,0,0,0,0,0.0043,0.4347,13.7,0
2024-05-31 17:45:00,0,,0,0,0,0,0.0011,0.4673,13.6,0
2024-05-31 18:00:00,0,,0,0,0,0,0.0,0.5,13.5,0
2024-05-31 18:15:00,0,,0,0,0,0,0.0011,0.5327,13.4,0
2024-05-31 18:30:00,0,,0,0,0,0,0.0043,0.5653,13.3,0
2024-05-31 18:45:00,0,,0,0,0,0,0.0096,0.5975,13.2,0
2024-05-31 19:00:00,0,,0,0,0,0,0.017,0.6294,13.1,0
2024-05-31 19:15:00,0,,0,0,0,0,0.0265,0.6607,13.0,0
2024-05-31 19:30:00,1,,0,0,0,0,0.0381,0.6913,12.9,0
2024-05-31 19:45:00,0,,0,0,0,0,0.0516,0.7211,12.8,0
2024-05-31 20:00:00,0,,0,0,0,0,0.067,0.75,12.6,0
2024-05-31 20:15:00,0,,0,0,0,0,0.0843,0.7778,12.6,0
2024-05-31 20:30:00,0,,0,0,0,0,0.1033,0.8044,12.5,0
2024-05-31 20:45:00,0,,0,0,0,0,0.1241,0.8297,12.4,0
2024-05-31 21:00:00,0,,0,0,0,0,0.1464,0.8536,12.2,0
2024-05-31 21:15:00,0,,0,0,0,0,0.1703,0.8759,12.1,0
2024-05-31 21:30:00,0,,0,0,0,0,0.1956,0.8967,12.1,0
2024-05-31 21:45:00,0,,0,0,0,0,0.2222,0.9157,11.9,0
2024-05-31 22:00:00,0,,0,0,0,0,0.25,0.933,11.8,0
2024-05-31 22:15:00,0,,0,0,0,0,0.2789,0.9484,11.8,0
2024-05-31 22:30:00,0,,0,0,0,0,0.3087,0.9619,11.7,0
2024-05-31 22:45:00,0,,0,0,0,0,0.3393,0.9735,11.7,0
2024-05-31 23:00:00,0,,0,0,0,0,0.3706,0.983,11.6,0
2024-05-31 23:15:00,0,,0,0,0,0,0.4025,0.9904,11.5,0
2024-05-31 23:30:00,0,,0,0,0,0,0.4347,0.9957,11.4,0
2024-05-31 23:45:00,0,,0,0,0,0,0.4673,0.9989,11.4,0
2024-06-01 00:00:00,0,,0,0,0,0,0.5,1.0,11.3,0
2024-06-01 00:15:00,0,,0,0,0,0,0.5327,0.9989,11.4,0
2024-06-01 00:30:00,0,,0,0,0,0,0.5653,0.9957,11.3,0
2024-06-01 00:45:00,0,,0,0,0,0,0.5975,0.9904,11.4,0
2024-06-01 01:00:00,0,,0,0,0,0,0.6294,0.983,11.4,0
2024-06-01 01:15:00,0,,0,0,0,0,0.6607,0.9735,11.3,0
2024-06-01 01:30:00,0,,0,0,0,0,0.6913,0.9619,11.3,0
2024-06-01 01:45:00,0,,0,0,0,0,0.7211,0.9484,11.3,0
2024-06-01 02:00:00,0,,0,0,0,0,0.75,0.933,11.3,0
2024-06-01 02:15:00,0,,0,0,0,0,0.7778,0.9157,11.3,0
2024-06-01 02:30:00,0,,0,0,0,0,0.8044,0.8967,11.4,0
2024-06-01 02:45:00,0,,0,0,0,0,0.8297,0.8759,11.4,0
2024-06-01 03:00:00,0,,0,0,0,0,0.8536,0.8536,11.4,0
2024-06-01 03:15:00,0,,0,0,0,0,0.8759,0.8297,11.4,0
2024-06-01 03:30:00,0,,0,0,0,0,0.8967,0.8044,11.4,0
2024-06-01 03:45:00,0,,0,0,0,0,0.9157,0.7778,11.4,0
2024-06-01 04:00:00,0,,0,0,0,0,0.933,0.75,11.5,0
2024-06-01 04:15:00,0,,0,0,0,0,0.9484,0.7211,11.5,0
2024-06-01 04:30:00,0,,0,0,0,0,0.9619,0.6913,11.7,0
2024-06-01 04:45:00,0,,0,0,0,0,0.9735,0.6607,11.8,0
2024-06-01 05:00:00,0,,0,0,0,0,0.983,0.6294,11.9,0
2024-06-01 05:15:00,0,,0,0,0,0,0.9904,0.5975,11.9,0
2024-06-01 05:30:00,0,,0,0,0,0,0.9957,0.5653,12.2,0
2024-06-01 05:45:00,0,,0,0,0,0,0.9989,0.5327,12.5,0
2024-06-01 06:00:00,0,,0,0,0,0,1.0,0.5,12.5,0
2024-06-01 06:15:00,0,,0,0,0,0,0.9989,0.4673,12.5,0
2024-06-01 06:30:00,0,,0,0,0,0,0.9957,0.4347,12.6,0
2024-06-01 06:45:00,0,,0,0,0,0,0.9904,0.4025,12.6,0
2024-06-01 07:00:00,0,,0,0,0,0,0.983,0.3706,12.4,0
2024-06-01 07:15:00,0,,0,0,0,0,0.9735,0.3393,12.4,0
2024-06-01 07:30:00,0,,0,0,0,0,0.9619,0.3087,12.7,0
2024-06-01 07:45:00,0,,0,0,0,0,0.9484,0.2789,13.0,0
2024-06-01 08:00:00,0,,0,0,0,0,0.933,0.25,12.6,0
2024-06-01 08:15:00,0,,0,0,0,0,0.9157,0.2222,12.6,0
2024-06-01 08:30:00,0,,0,0,0,0,0.8967,0.1956,12.5,0
2024-06-01 08:45:00,0,,0,0,0,0,0.8759,0.1703,12.3,0
2024-06-01 09:00:00,0,,0,0,0,0,0.8536,0.1464,12.3,0
2024-06-01 09:15:00,0,,0,0,0,0,0.8297,0.1241,12.3,0
2024-06-01 09:30:00,0,,0,0,0,0,0.8044,0.1033,12.5,0
2024-06-01 09:45:00,0,,0,0,0,0,0.7778,0.0843,12.7,0
2024-06-01 10:00:00,0,,0,0,0,0,0.75,0.067,12.6,0
2024-06-01 10:15:00,0,,0,0,0,0,0.7211,0.0516,12.5,0
2024-06-01 10:30:00,0,,0,0,0,0,0.6913,0.0381,12.7,0
2024-06-01 10:45:00,0,,0,0,0,0,0.6607,0.0265,12.7,0
2024-06-01 11:00:00,0,,0,0,0,0,0.6294,0.017,12.8,0
2024-06-01 11:15:00,0,,0,0,0,0,0.5975,0.0096,12.8,0
2024-06-01 11:30:00,0,,0,0,0,0,0.5653,0.0043,12.9,0
2024-06-01 11:45:00,0,,0,0,0,0,0.5327,0.0011,13.0,0
2024-06-01 12:00:00,0,,0,0,0,0,0.5,0.0,12.8,0
2024-06-01 12:15:00,0,,0,0,0,0,0.4673,0.0011,12.9,0
2024-06-01 12:30:00,0,,0,0,0,0,0.4347,0.0043,12.9,0
2024-06-01 12:45:00,0,,0,0,0,0,0.4025,0.0096,13.1,0
2024-06-01 13:00:00,0,,0,0,0,0,0.3706,0.017,13.1,0
2024-06-01 13:15:00,0,,0,0,0,0,0.3393,0.0265,13.0,0
2024-06-01 13:30:00,0,,0,0,0,0,0.3087,0.0381,12.8,0
2024-06-01 13:45:00,0,,0,0,0,0,0.2789,0.0516,12.7,0
2024-06-01 14:00:00,0,,0,0,0,0,0.25,0.067,12.6,0
2024-06-01 14:15:00,0,,0,0,0,0,0.2222,0.0843,12.7,0
2024-06-01 14:30:00,0,,0,0,0,0,0.1956,0.1033,12.7,0
2024-06-01 14:45:00,0,,0,0,0,0,0.1703,0.1241,12.8,0
2024-06-01 15:00:00,0,,0,0,0,0,0.1464,0.1464,13.0,0
2024-06-01 15:15:00,0,,0,0,0,0,0.1241,0.1703,13.0,0
2024-06-01 15:30:00,0,,0,0,0,0,0.1033,0.1956,13.1,0
2024-06-01 15:45:00,0,,0,0,0,0,0.0843,0.2222,13.1,0
2024-06-01 16:00:00,0,,0,0,0,0,0.067,0.25,13.2,0
2024-06-01 16:15:00,0,,0,0,0,0,0.0516,0.2789,13.3,0
2024-06-01 16:30:00,0,,0,0,0,0,0.0381,0.3087,13.4,0
2024-06-01 16:45:00,0,,0,0,0,0,0.0265,0.3393,13.3,0
2024-06-01 17:00:00,0,,0,0,0,0,0.017,0.3706,13.2,0
2024-06-01 17:15:00,0,,0,0,0,0,0.0096,0.4025,13.2,0
2024-06-01 17:30:00,0,,0,0,0,0,0.0043,0.4347,13.1,0
2024-06-01 17:45:00,0,,0,0,0,0,0.0011,0.4673,13.0,0
2024-06-01 18:00:00,0,,0,0,0,0,0.0,0.5,12.9,0
2024-06-01 18:15:00,0,,0,0,0,0,0.0011,0.5327,12.9,0
2024-06-01 18:30:00,0,,0,0,0,0,0.0043,0.5653,12.8,0
2024-06-01 18:45:00,0,,0,0,0,0,0.0096,0.5975,12.7,0
2024-06-01 19:00:00,0,,0,0,0,0,0.017,0.6294,12.7,0
2024-06-01 19:15:00,0,,0,0,0,0,0.0265,0.6607,12.7,0
2024-06-01 19:30:00,0,,0,0,0,0,0.0381,0.6913,12.9,0
2024-06-01 19:45:00,0,,0,0,0,0,0.0516,0.7211,12.9,0
2024-06-01 20:00:00,0,,0,0,0,0,0.067,0.75,13.1,0
2024-06-01 20:15:00,0,,0,0,0,0,0.0843,0.7778,13.0,0
2024-06-01 20:30:00,0,,0,0,0,0,0.1033,0.8044,13.2,0
2024-06-01 20:45:00,0,,0,0,0,0,0.1241,0.8297,13.3,0
2024-06-01 21:00:00,0,,0,0,0,0,0.1464,0.8536,13.3,0
2024-06-01 21:15:00,0,,0,0,0,0,0.1703,0.8759,13.4,0
2024-06-01 21:30:00,0,,0,0,0,0,0.1956,0.8967,13.5,0
