time,station,cglo,cglo_flag,dd,dd_flag,ddx,ddx_flag,ff,ff_flag,ffx,ffx_flag,p,p_flag,pred,pred_flag,rf,rf_flag,rr,rr_flag,rrm,rrm_flag,sh,sh_flag,so_h,so_h_flag,tb10,tb100,tb100_flag,tb10_flag,tb20,tb200,tb200_flag,tb20_flag,tb50,tb50_flag,tl,tl_flag,tsmin,tsmin_flag,zeitx,zeitx_flag,substation
2024-05-02T12:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-02T13:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-02T14:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-02T15:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-02T16:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-02T17:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-02T18:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-02T19:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-02T20:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-02T21:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-02T22:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-02T23:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-03T00:00+00:00,56,0.0,10.0,231.0,10.0,233.0,10.0,1.2,10.0,6.6,10.0,975.6,10.0,,,70.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.2,,,10.0,,,,10,14.2,10.0,14.8,10.0,9.8,10.0,45.0,10.0,3202
2024-05-03T01:00+00:00,56,0.0,10.0,235.0,10.0,243.0,10.0,2.2,10.0,9.1,10.0,976.7,10.0,,,75.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.0,,,10.0,,,,10,14.2,10.0,14.0,10.0,11.0,10.0,146.0,10.0,3202
2024-05-03T02:00+00:00,56,0.0,10.0,241.0,10.0,209.0,10.0,1.6,10.0,6.7,10.0,976.9,10.0,,,73.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,13.9,,,10.0,,,,10,14.2,10.0,14.0,10.0,11.8,10.0,228.0,10.0,3202
2024-05-03T03:00+00:00,56,0.0,10.0,244.0,10.0,233.0,10.0,1.6,10.0,7.4,10.0,977.3,10.0,,,74.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,13.7,,,10.0,,,,10,14.2,10.0,13.9,10.0,12.5,10.0,304.0,10.0,3202
2024-05-03T04:00+00:00,56,0.0,10.0,243.0,10.0,250.0,10.0,1.5,10.0,6.8,10.0,977.9,10.0,,,81.0,10.0,0.2,10.0,18.0,10.0,,,0.0,10.0,13.7,,,10.0,,,,10,14.2,10.0,13.1,10.0,11.7,10.0,401.0,10.0,3202
2024-05-03T05:00+00:00,56,10.0,10.0,244.0,10.0,258.0,10.0,1.4,10.0,6.9,10.0,978.6,10.0,,,84.0,10.0,0.0,10.0,3.0,10.0,,,0.0,10.0,13.6,,,10.0,,,,10,14.2,10.0,12.7,10.0,11.7,10.0,516.0,10.0,3202
2024-05-03T06:00+00:00,56,43.0,10.0,243.0,10.0,222.0,10.0,1.7,10.0,9.2,10.0,979.1,10.0,,,89.0,10.0,0.0,10.0,38.0,10.0,,,0.0,10.0,13.5,,,10.0,,,,10,14.2,10.0,12.2,10.0,11.6,10.0,626.0,10.0,3202
2024-05-03T07:00+00:00,56,52.0,10.0,233.0,10.0,260.0,10.0,1.4,10.0,8.3,10.0,980.0,10.0,,,86.0,10.0,0.0,10.0,2.0,10.0,,,0.0,10.0,13.4,,,10.0,,,,10,14.2,10.0,12.2,10.0,12.2,10.0,707.0,10.0,3202
2024-05-03T08:00+00:00,56,49.0,10.0,224.0,10.0,232.0,10.0,1.4,10.0,6.0,10.0,980.5,10.0,,,90.0,10.0,0.0,10.0,57.0,10.0,,,0.0,10.0,13.4,,,10.0,,,,10,14.2,10.0,11.8,10.0,12.1,10.0,810.0,10.0,3202
2024-05-03T09:00+00:00,56,68.0,10.0,237.0,10.0,209.0,10.0,1.1,10.0,6.8,10.0,981.2,10.0,,,87.0,10.0,0.0,10.0,39.0,10.0,,,0.0,10.0,13.4,,,10.0,,,,10,14.2,10.0,11.9,10.0,12.2,10.0,944.0,10.0,3202
2024-05-03T10:00+00:00,56,91.0,10.0,220.0,10.0,229.0,10.0,1.3,10.0,5.3,10.0,981.5,10.0,,,93.0,10.0,0.3,10.0,43.0,10.0,,,0.0,10.0,13.3,,,10.0,,,,10,14.2,10.0,11.9,10.0,12.2,10.0,1056.0,10.0,3202
2024-05-03T11:00+00:00,56,87.0,10.0,225.0,10.0,211.0,10.0,1.7,10.0,5.4,10.0,982.1,10.0,,,95.0,10.0,0.7,10.0,60.0,10.0,,,0.0,10.0,13.3,,,10.0,,,,10,14.2,10.0,11.5,10.0,12.3,10.0,1104.0,10.0,3202
2024-05-03T12:00+00:00,56,116.0,10.0,227.0,10.0,242.0,10.0,1.5,10.0,7.2,10.0,982.3,10.0,,,97.0,10.0,1.2,10.0,60.0,10.0,,,0.0,10.0,13.3,,,10.0,,,,10,14.2,10.0,11.9,10.0,12.6,10.0,1221.0,10.0,3202
2024-05-03T13:00+00:00,56,109.0,10.0,230.0,10.0,234.0,10.0,1.5,10.0,5.8,10.0,982.3,10.0,,,96.0,10.0,2.8,10.0,60.0,10.0,,,0.0,10.0,13.3,,,10.0,,,,10,14.2,10.0,11.7,10.0,13.0,10.0,1347.0,10.0,3202
2024-05-03T14:00+00:00,56,121.0,10.0,236.0,10.0,216.0,10.0,1.4,10.0,6.3,10.0,982.6,10.0,,,95.0,10.0,1.5,10.0,60.0,10.0,,,0.0,10.0,13.3,,,10.0,,,,10,14.2,10.0,11.9,10.0,12.8,10.0,1421.0,10.0,3202
2024-05-03T15:00+00:00,56,59.0,10.0,231.0,10.0,252.0,10.0,1.2,10.0,8.1,10.0,983.1,10.0,,,96.0,10.0,0.8,10.0,60.0,10.0,,,0.0,10.0,13.3,,,10.0,,,,10,14.2,10.0,11.6,10.0,12.2,10.0,1546.0,10.0,3202
2024-05-03T16:00+00:00,56,31.0,10.0,241.0,10.0,259.0,10.0,1.2,10.0,6.4,10.0,983.3,10.0,,,96.0,10.0,0.2,10.0,60.0,10.0,,,0.0,10.0,13.3,,,10.0,,,,10,14.2,10.0,11.3,10.0,11.7,10.0,1657.0,10.0,3202
2024-05-03T17:00+00:00,56,19.0,10.0,236.0,10.0,241.0,10.0,1.3,10.0,6.1,10.0,983.8,10.0,,,98.0,10.0,0.5,10.0,60.0,10.0,,,0.0,10.0,13.2,,,10.0,,,,10,14.1,10.0,11.2,10.0,11.4,10.0,1722.0,10.0,3202
2024-05-03T18:00+00:00,56,7.0,10.0,228.0,10.0,238.0,10.0,1.4,10.0,6.1,10.0,984.4,10.0,,,98.0,10.0,1.4,10.0,60.0,10.0,,,0.0,10.0,13.2,,,10.0,,,,10,14.1,10.0,10.8,10.0,11.0,10.0,1823.0,10.0,3202
2024-05-03T19:00+00:00,56,0.0,10.0,223.0,10.0,217.0,10.0,1.3,10.0,4.7,10.0,985.1,10.0,,,97.0,10.0,1.0,10.0,60.0,10.0,,,0.0,10.0,13.1,,,10.0,,,,10,14.1,10.0,10.6,10.0,10.7,10.0,1944.0,10.0,3202
2024-05-03T20:00+00:00,56,0.0,10.0,218.0,10.0,196.0,10.0,1.1,10.0,5.0,10.0,985.5,10.0,,,97.0,10.0,1.4,10.0,60.0,10.0,,,0.0,10.0,13.0,,,10.0,,,,10,14.1,10.0,10.6,10.0,10.6,10.0,2025.0,10.0,3202
2024-05-03T21:00+00:00,56,0.0,10.0,223.0,10.0,233.0,10.0,1.2,10.0,5.0,10.0,985.4,10.0,,,96.0,10.0,1.0,10.0,60.0,10.0,,,0.0,10.0,12.9,,,10.0,,,,10,14.1,10.0,10.5,10.0,10.5,10.0,2109.0,10.0,3202
2024-05-03T22:00+00:00,56,0.0,10.0,219.0,10.0,207.0,10.0,0.9,10.0,4.1,10.0,985.6,10.0,,,96.0,10.0,0.1,10.0,42.0,10.0,,,0.0,10.0,12.8,,,10.0,,,,10,14.1,10.0,10.4,10.0,10.5,10.0,2223.0,10.0,3202
2024-05-03T23:00+00:00,56,0.0,10.0,216.0,10.0,245.0,10.0,0.6,10.0,3.6,10.0,986.2,10.0,,,95.0,10.0,0.1,10.0,58.0,10.0,,,0.0,10.0,12.7,,,10.0,,,,10,14.1,10.0,10.3,10.0,10.5,10.0,2315.0,10.0,3202
2024-05-04T00:00+00:00,56,0.0,10.0,217.0,10.0,251.0,10.0,0.9,10.0,3.5,10.0,986.0,10.0,,,98.0,10.0,0.4,10.0,60.0,10.0,,,0.0,10.0,12.7,,,10.0,,,,10,14.1,10.0,10.3,10.0,10.5,10.0,45.0,10.0,3202
2024-05-04T01:00+00:00,56,0.0,10.0,227.0,10.0,237.0,10.0,1.2,10.0,3.6,10.0,986.4,10.0,,,96.0,10.0,0.0,10.0,5.0,10.0,,,0.0,10.0,12.6,,,10.0,,,,10,14.1,10.0,10.3,10.0,10.4,10.0,112.0,10.0,3202
2024-05-04T02:00+00:00,56,0.0,10.0,230.0,10.0,240.0,10.0,1.0,10.0,3.8,10.0,986.2,10.0,,,96.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.6,,,10.0,,,,10,14.1,10.0,10.4,10.0,10.5,10.0,250.0,10.0,3202
2024-05-04T03:00+00:00,56,0.0,10.0,230.0,10.0,232.0,10.0,1.0,10.0,3.4,10.0,986.2,10.0,,,96.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.5,,,10.0,,,,10,14.0,10.0,10.4,10.0,10.5,10.0,318.0,10.0,3202
2024-05-04T04:00+00:00,56,1.0,10.0,226.0,10.0,236.0,10.0,1.2,10.0,3.8,10.0,986.4,10.0,,,95.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.5,,,10.0,,,,10,14.0,10.0,10.3,10.0,10.4,10.0,458.0,10.0,3202
2024-05-04T05:00+00:00,56,27.0,10.0,229.0,10.0,243.0,10.0,0.9,10.0,3.1,10.0,986.6,10.0,,,94.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.4,,,10.0,,,,10,14.0,10.0,10.6,10.0,10.4,10.0,521.0,10.0,3202
2024-05-04T06:00+00:00,56,97.0,10.0,240.0,10.0,284.0,10.0,0.5,10.0,2.3,10.0,986.7,10.0,,,91.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,12.4,,,10.0,,,,10,14.0,10.0,11.2,10.0,11.1,10.0,600.0,10.0,3202
2024-05-04T07:00+00:00,56,274.0,10.0,216.0,10.0,219.0,10.0,0.8,10.0,3.1,10.0,986.7,10.0,,,83.0,10.0,0.0,10.0,0.0,10.0,,,0.6,10.0,12.5,,,10.0,,,,10,14.0,10.0,12.8,10.0,12.5,10.0,731.0,10.0,3202
2024-05-04T08:00+00:00,56,421.0,10.0,301.0,10.0,335.0,10.0,0.2,10.0,2.5,10.0,986.7,10.0,,,76.0,10.0,0.0,10.0,1.0,10.0,,,0.7,10.0,12.6,,,10.0,,,,10,14.0,10.0,14.0,10.0,16.8,10.0,821.0,10.0,3202
2024-05-04T09:00+00:00,56,505.0,10.0,143.0,10.0,136.0,10.0,0.7,10.0,3.9,10.0,986.5,10.0,,,67.0,10.0,0.0,10.0,2.0,10.0,,,0.4,10.0,12.9,,,10.0,,,,10,14.0,10.0,14.4,10.0,18.7,10.0,949.0,10.0,3202
2024-05-04T10:00+00:00,56,613.0,10.0,110.0,10.0,47.0,10.0,1.0,10.0,3.8,10.0,986.3,10.0,,,62.0,10.0,0.0,10.0,1.0,10.0,,,0.7,10.0,13.3,,,10.0,,,,10,13.9,10.0,15.9,10.0,20.9,10.0,1030.0,10.0,3202
2024-05-04T11:00+00:00,56,760.0,10.0,240.0,10.0,124.0,10.0,0.1,10.0,3.8,10.0,985.9,10.0,,,62.0,10.0,0.0,10.0,0.0,10.0,,,0.8,10.0,13.8,,,10.0,,,,10,13.9,10.0,16.5,10.0,24.1,10.0,1121.0,10.0,3202
2024-05-04T12:00+00:00,56,680.0,10.0,328.0,10.0,9.0,10.0,0.8,10.0,4.0,10.0,985.5,10.0,,,59.0,10.0,0.0,10.0,0.0,10.0,,,0.6,10.0,14.3,,,10.0,,,,10,13.9,10.0,17.3,10.0,21.6,10.0,1233.0,10.0,3202
2024-05-04T13:00+00:00,56,762.0,10.0,269.0,10.0,352.0,10.0,0.9,10.0,3.8,10.0,984.9,10.0,,,56.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,14.6,,,10.0,,,,10,13.9,10.0,18.0,10.0,19.4,10.0,1348.0,10.0,3202
2024-05-04T14:00+00:00,56,632.0,10.0,332.0,10.0,333.0,10.0,0.5,10.0,3.9,10.0,984.0,10.0,,,55.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,14.8,,,10.0,,,,10,13.9,10.0,19.3,10.0,20.1,10.0,1436.0,10.0,3202
2024-05-04T15:00+00:00,56,510.0,10.0,65.0,10.0,106.0,10.0,0.9,10.0,4.1,10.0,983.5,10.0,,,57.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,14.9,,,10.0,,,,10,13.9,10.0,19.2,10.0,20.5,10.0,1523.0,10.0,3202
2024-05-04T16:00+00:00,56,372.0,10.0,113.0,10.0,154.0,10.0,1.1,10.0,4.7,10.0,983.1,10.0,,,55.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,15.0,,,10.0,,,,10,13.9,10.0,19.5,10.0,19.5,10.0,1629.0,10.0,3202
2024-05-04T17:00+00:00,56,242.0,10.0,64.0,10.0,53.0,10.0,1.3,10.0,4.8,10.0,982.6,10.0,,,59.0,10.0,0.0,10.0,0.0,10.0,,,1.0,10.0,15.0,,,10.0,,,,10,13.9,10.0,19.0,10.0,17.8,10.0,1754.0,10.0,3202
2024-05-04T18:00+00:00,56,63.0,10.0,42.0,10.0,32.0,10.0,1.4,10.0,3.8,10.0,982.6,10.0,,,65.0,10.0,0.0,10.0,1.0,10.0,,,0.3,10.0,14.9,,,10.0,,,,10,13.9,10.0,17.7,10.0,15.0,10.0,1803.0,10.0,3202
2024-05-04T19:00+00:00,56,4.0,10.0,10.0,10.0,45.0,10.0,1.5,10.0,3.5,10.0,982.6,10.0,,,74.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.7,,,10.0,,,,10,14.0,10.0,16.6,10.0,12.6,10.0,1910.0,10.0,3202
2024-05-04T20:00+00:00,56,0.0,10.0,351.0,10.0,10.0,10.0,2.0,10.0,3.5,10.0,982.7,10.0,,,80.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.5,,,10.0,,,,10,14.0,10.0,15.2,10.0,11.8,10.0,2044.0,10.0,3202
2024-05-04T21:00+00:00,56,0.0,10.0,347.0,10.0,344.0,10.0,1.6,10.0,3.4,10.0,982.6,10.0,,,85.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.3,,,10.0,,,,10,14.0,10.0,13.9,10.0,11.0,10.0,2110.0,10.0,3202
2024-05-04T22:00+00:00,56,0.0,10.0,330.0,10.0,338.0,10.0,1.1,10.0,2.5,10.0,982.5,10.0,,,89.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.1,,,10.0,,,,10,14.0,10.0,13.1,10.0,10.4,10.0,2225.0,10.0,3202
2024-05-04T23:00+00:00,56,0.0,10.0,247.0,10.0,239.0,10.0,0.5,10.0,1.2,10.0,982.3,10.0,,,93.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,13.9,,,10.0,,,,10,14.0,10.0,12.3,10.0,9.8,10.0,2307.0,10.0,3202
2024-05-05T00:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T01:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T02:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T03:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T04:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T05:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T06:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T07:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T08:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T09:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T10:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T11:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T12:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T13:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T14:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T15:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T16:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T17:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T18:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T19:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T20:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T21:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T22:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-05T23:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T00:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T01:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T02:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T03:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T04:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T05:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T06:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T07:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T08:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T09:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T10:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T11:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T12:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T13:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T14:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T15:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T16:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T17:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T18:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T19:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T20:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T21:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T22:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-06T23:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T00:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T01:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T02:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T03:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T04:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T05:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T06:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T07:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T08:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T09:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T10:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T11:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T12:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T13:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T14:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T15:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T16:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T17:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T18:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T19:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T20:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T21:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T22:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-07T23:00+00:00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3202
2024-05-08T00:00+00:00,56,0.0,10.0,12.0,10.0,346.0,10.0,1.8,10.0,4.8,10.0,986.5,10.0,,,75.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,15.1,,,10.0,,,,10,15.0,10.0,14.7,10.0,14.0,10.0,11.0,10.0,3202
2024-05-08T01:00+00:00,56,0.0,10.0,5.0,10.0,37.0,10.0,2.0,10.0,5.4,10.0,986.5,10.0,,,77.0,10.0,0.0,10.0,28.0,10.0,,,0.0,10.0,15.0,,,10.0,,,,10,15.1,10.0,14.1,10.0,13.4,10.0,125.0,10.0,3202
2024-05-08T02:00+00:00,56,0.0,10.0,29.0,10.0,67.0,10.0,2.2,10.0,6.3,10.0,986.7,10.0,,,73.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.9,,,10.0,,,,10,15.1,10.0,14.1,10.0,13.2,10.0,244.0,10.0,3202
2024-05-08T03:00+00:00,56,0.0,10.0,48.0,10.0,12.0,10.0,1.8,10.0,5.7,10.0,986.9,10.0,,,73.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.8,,,10.0,,,,10,15.1,10.0,13.8,10.0,13.1,10.0,336.0,10.0,3202
2024-05-08T04:00+00:00,56,1.0,10.0,30.0,10.0,40.0,10.0,2.4,10.0,5.7,10.0,987.5,10.0,,,74.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.7,,,10.0,,,,10,15.1,10.0,13.6,10.0,13.0,10.0,424.0,10.0,3202
2024-05-08T05:00+00:00,56,17.0,10.0,18.0,10.0,36.0,10.0,2.2,10.0,5.8,10.0,987.9,10.0,,,73.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.6,,,10.0,,,,10,15.1,10.0,13.4,10.0,13.0,10.0,509.0,10.0,3202
2024-05-08T06:00+00:00,56,52.0,10.0,21.0,10.0,33.0,10.0,2.3,10.0,4.8,10.0,988.5,10.0,,,74.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.5,,,10.0,,,,10,15.1,10.0,13.9,10.0,13.3,10.0,631.0,10.0,3202
2024-05-08T07:00+00:00,56,119.0,10.0,11.0,10.0,336.0,10.0,1.7,10.0,5.3,10.0,989.0,10.0,,,74.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.5,,,10.0,,,,10,15.1,10.0,14.0,10.0,14.9,10.0,745.0,10.0,3202
2024-05-08T08:00+00:00,56,191.0,10.0,19.0,10.0,44.0,10.0,2.0,10.0,5.7,10.0,989.3,10.0,,,71.0,10.0,0.0,10.0,0.0,10.0,,,0.0,10.0,14.5,,,10.0,,,,10,15.1,10.0,14.7,10.0,16.2,10.0,858.0,10.0,3202
