,time,in_support_count,out_support_count,sensor_one_support_count,sensor_two_support_count,room_id,door_id,event_type
35,2024-05-16 11:47:10,0,12,0,40,0,1,6
34,2024-05-16 11:47:18,0,15,52,83,0,1,0
33,2024-05-16 11:47:19,25,0,20,29,0,1,1
32,2024-05-16 11:47:21,23,0,25,37,0,1,1
31,2024-05-16 11:47:25,0,5,17,20,0,1,0
3,2024-05-16 11:47:35,0,8,36,38,0,0,0
2,2024-05-16 11:47:37,0,6,24,25,0,0,0
1,2024-05-16 11:50:39,0,5,55,55,0,0,0
0,2024-05-16 11:50:40,0,8,30,32,0,0,0
30,2024-05-16 11:52:43,0,8,40,45,0,1,0
29,2024-05-16 11:55:08,7,0,34,32,0,1,1
