features,run_id,test_loss,val_loss
occrate_coursenumber_weather_type_registered_lecture_studyarea,2,0.016459,0.008911
occrate_coursenumber_weather_type_registered_lecture_studyarea,3,0.017197,0.009348
occrate_coursenumber_weather_type_registered_lecture_studyarea,4,0.016238,0.009555
occrate_coursenumber_weather_type_registered_studyarea,0,0.016802,0.008568
occrate_coursenumber_weather_type_registered_studyarea,1,0.017925,0.008768
occrate_coursenumber_weather_type_registered_studyarea,2,0.015668,0.009564
occrate_coursenumber_weather_type_registered_studyarea,3,0.016421,0.009872
occrate_coursenumber_weather_type_registered_studyarea,4,0.017366,0.008886
occrate_coursenumber_weather_type_studyarea,0,0.016994,0.009754
occrate_coursenumber_weather_type_studyarea,1,0.01741,0.009406
occrate_coursenumber_weather_type_studyarea,2,0.016509,0.008972
occrate_coursenumber_weather_type_studyarea,3,0.016718,0.009572
occrate_coursenumber_weather_type_studyarea,4,0.017522,0.009101
occrate_dow,0,0.021974,0.014398
occrate_dow,1,0.022192,0.014483
occrate_dow,2,0.022384,0.014422
occrate_dow,3,0.020986,0.014007
occrate_dow,4,0.021998,0.014831
occrate_dow_hod,0,0.020246,0.012197
occrate_dow_hod,1,0.01912,0.01192
occrate_dow_hod,2,0.019362,0.012186
occrate_dow_hod,3,0.019023,0.012009
occrate_dow_hod,4,0.020331,0.011837
occrate_dow_hod_lecture,0,0.017219,0.008875
occrate_dow_hod_lecture,1,0.017487,0.008975
occrate_dow_hod_lecture,2,0.016938,0.008796
occrate_dow_hod_lecture,3,0.016653,0.00888
occrate_dow_hod_lecture,4,0.016456,0.008821
occrate_dow_hod_lecture_studyarea,0,0.017194,0.008958
occrate_dow_hod_lecture_studyarea,1,0.016706,0.009394
occrate_dow_hod_lecture_studyarea,2,0.016243,0.008712
occrate_dow_hod_lecture_studyarea,3,0.016086,0.008393
occrate_dow_hod_lecture_studyarea,4,0.016326,0.009373
occrate_dow_hod_registered,0,0.01778,0.008608
occrate_dow_hod_registered,1,0.016188,0.008859
occrate_dow_hod_registered,2,0.017381,0.008812
occrate_dow_hod_registered,3,0.017209,0.009035
occrate_dow_hod_registered,4,0.016812,0.008714
occrate_dow_hod_registered_lecture,0,0.017029,0.008815
occrate_dow_hod_registered_lecture,1,0.016005,0.008678
occrate_dow_hod_registered_lecture,2,0.017491,0.00857
occrate_dow_hod_registered_lecture,3,0.016879,0.008698
occrate_dow_hod_registered_lecture,4,0.016849,0.00871
occrate_dow_hod_registered_lecture_studyarea,0,0.015523,0.008649
occrate_dow_hod_registered_lecture_studyarea,1,0.016569,0.009189
occrate_dow_hod_registered_lecture_studyarea,2,0.016255,0.008791
occrate_dow_hod_registered_lecture_studyarea,3,0.016522,0.009324
occrate_dow_hod_registered_lecture_studyarea,4,0.01642,0.008684
occrate_dow_hod_registered_studyarea,0,0.016322,0.008777
occrate_dow_hod_registered_studyarea,1,0.016003,0.008787
occrate_dow_hod_registered_studyarea,2,0.016005,0.008578
occrate_dow_hod_registered_studyarea,3,0.016706,0.009045
occrate_dow_hod_registered_studyarea,4,0.015831,0.008902
occrate_dow_hod_studyarea,0,0.016285,0.00887
occrate_dow_hod_studyarea,1,0.01651,0.008789
occrate_dow_hod_studyarea,2,0.016372,0.00901
occrate_dow_hod_studyarea,3,0.017496,0.008883
occrate_dow_hod_studyarea,4,0.016631,0.008883
occrate_dow_hod_tutorium_test_cancelled,0,0.01904,0.012432
occrate_dow_hod_tutorium_test_cancelled,1,0.019393,0.01268
occrate_dow_hod_tutorium_test_cancelled,2,0.019534,0.012904
occrate_dow_hod_tutorium_test_cancelled,3,0.018399,0.012227
occrate_dow_hod_tutorium_test_cancelled,4,0.018714,0.012678
occrate_dow_hod_tutorium_test_cancelled_lecture,0,0.016554,0.00902
occrate_dow_hod_tutorium_test_cancelled_lecture,1,0.015734,0.008775
occrate_dow_hod_tutorium_test_cancelled_lecture,2,0.016475,0.008804
occrate_dow_hod_tutorium_test_cancelled_lecture,3,0.016965,0.009071
occrate_dow_hod_tutorium_test_cancelled_lecture,4,0.016858,0.009007
occrate_dow_hod_tutorium_test_cancelled_lecture_studyarea,0,0.016312,0.009407
occrate_dow_hod_tutorium_test_cancelled_lecture_studyarea,1,0.017566,0.009047
occrate_dow_hod_tutorium_test_cancelled_lecture_studyarea,2,0.01577,0.0091
occrate_dow_hod_tutorium_test_cancelled_lecture_studyarea,3,0.016746,0.008793
occrate_dow_hod_tutorium_test_cancelled_lecture_studyarea,4,0.015629,0.009252
occrate_dow_hod_tutorium_test_cancelled_registered,0,0.017176,0.008882
occrate_dow_hod_tutorium_test_cancelled_registered,1,0.015951,0.008606
occrate_dow_hod_tutorium_test_cancelled_registered,2,0.017529,0.008505
occrate_dow_hod_tutorium_test_cancelled_registered,3,0.01674,0.008708
occrate_dow_hod_tutorium_test_cancelled_registered,4,0.017297,0.008556
occrate_dow_hod_tutorium_test_cancelled_registered_lecture,0,0.016413,0.008529
occrate_dow_hod_tutorium_test_cancelled_registered_lecture,1,0.015747,0.008299
occrate_dow_hod_tutorium_test_cancelled_registered_lecture,2,0.015898,0.008892
occrate_dow_hod_tutorium_test_cancelled_registered_lecture,3,0.016538,0.009035
occrate_dow_hod_tutorium_test_cancelled_registered_lecture,4,0.017625,0.008755
occrate_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,0,0.015307,0.009151
occrate_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,1,0.016214,0.009134
occrate_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,2,0.015759,0.009517
occrate_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,3,0.015639,0.009321
occrate_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,4,0.016121,0.008959
occrate_dow_hod_tutorium_test_cancelled_registered_studyarea,0,0.015981,0.008973
occrate_dow_hod_tutorium_test_cancelled_registered_studyarea,1,0.015291,0.009543
occrate_dow_hod_tutorium_test_cancelled_registered_studyarea,2,0.0162,0.008952
occrate_dow_hod_tutorium_test_cancelled_registered_studyarea,3,0.015441,0.008696
occrate_dow_hod_tutorium_test_cancelled_registered_studyarea,4,0.01636,0.008939
occrate_dow_hod_tutorium_test_cancelled_studyarea,0,0.016762,0.009196
occrate_dow_hod_tutorium_test_cancelled_studyarea,1,0.017284,0.009179
occrate_dow_hod_tutorium_test_cancelled_studyarea,2,0.016717,0.008849
occrate_dow_hod_tutorium_test_cancelled_studyarea,3,0.015948,0.008895
occrate_dow_hod_tutorium_test_cancelled_studyarea,4,0.01604,0.008815
occrate_dow_hod_tutorium_test_cancelled_type,0,0.01574,0.008852
occrate_dow_hod_tutorium_test_cancelled_type,1,0.015528,0.008953
occrate_dow_hod_tutorium_test_cancelled_type,2,0.016166,0.008885
occrate_dow_hod_tutorium_test_cancelled_type,3,0.016263,0.008907
occrate_dow_hod_tutorium_test_cancelled_type,4,0.015739,0.009155
occrate_dow_hod_tutorium_test_cancelled_type_lecture,0,0.016161,0.009004
occrate_dow_hod_tutorium_test_cancelled_type_lecture,1,0.015961,0.008964
occrate_dow_hod_tutorium_test_cancelled_type_lecture,2,0.015981,0.00925
occrate_dow_hod_tutorium_test_cancelled_type_lecture,3,0.016931,0.009276
occrate_dow_hod_tutorium_test_cancelled_type_lecture,4,0.016197,0.009289
occrate_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,0,0.015745,0.009042
occrate_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,1,0.016541,0.009182
occrate_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,2,0.016512,0.00934
occrate_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,3,0.015642,0.00874
occrate_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,4,0.016324,0.00913
occrate_dow_hod_tutorium_test_cancelled_type_registered,0,0.01581,0.008984
occrate_dow_hod_tutorium_test_cancelled_type_registered,1,0.015116,0.009127
occrate_dow_hod_tutorium_test_cancelled_type_registered,2,0.015807,0.008843
occrate_dow_hod_tutorium_test_cancelled_type_registered,3,0.016116,0.008851
occrate_dow_hod_tutorium_test_cancelled_type_registered,4,0.015441,0.008673
occrate_dow_hod_tutorium_test_cancelled_type_registered_lecture,0,0.015868,0.009001
occrate_dow_hod_tutorium_test_cancelled_type_registered_lecture,1,0.015741,0.008881
occrate_dow_hod_tutorium_test_cancelled_type_registered_lecture,2,0.016005,0.008801
occrate_dow_hod_tutorium_test_cancelled_type_registered_lecture,3,0.016055,0.008597
occrate_dow_hod_tutorium_test_cancelled_type_registered_lecture,4,0.015676,0.009133
occrate_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,0,0.01539,0.00927
occrate_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,1,0.015168,0.009367
occrate_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,2,0.015606,0.009126
occrate_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,3,0.015438,0.00922
occrate_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,4,0.015904,0.009362
occrate_dow_hod_tutorium_test_cancelled_type_registered_studyarea,0,0.015205,0.009216
occrate_dow_hod_tutorium_test_cancelled_type_registered_studyarea,1,0.015576,0.008524
occrate_dow_hod_tutorium_test_cancelled_type_registered_studyarea,2,0.015719,0.009033
occrate_dow_hod_tutorium_test_cancelled_type_registered_studyarea,3,0.014935,0.009241
occrate_dow_hod_tutorium_test_cancelled_type_registered_studyarea,4,0.014966,0.008766
occrate_dow_hod_tutorium_test_cancelled_type_studyarea,0,0.01536,0.009261
occrate_dow_hod_tutorium_test_cancelled_type_studyarea,1,0.016011,0.009411
occrate_dow_hod_tutorium_test_cancelled_type_studyarea,2,0.016117,0.009005
occrate_dow_hod_tutorium_test_cancelled_type_studyarea,3,0.015711,0.009067
occrate_dow_hod_tutorium_test_cancelled_type_studyarea,4,0.016784,0.009283
occrate_dow_hod_type,0,0.016643,0.008773
occrate_dow_hod_type,1,0.01682,0.009062
occrate_dow_hod_type,2,0.016595,0.009064
occrate_dow_hod_type,3,0.016681,0.009247
occrate_dow_hod_type,4,0.017376,0.009244
occrate_dow_hod_type_lecture,0,0.016583,0.009189
occrate_dow_hod_type_lecture,1,0.017646,0.009251
occrate_dow_hod_type_lecture,2,0.016452,0.009114
occrate_dow_hod_type_lecture,3,0.016618,0.009097
occrate_dow_hod_type_lecture,4,0.016744,0.009169
occrate_dow_hod_type_lecture_studyarea,0,0.015913,0.009028
occrate_dow_hod_type_lecture_studyarea,1,0.016424,0.008943
occrate_dow_hod_type_lecture_studyarea,2,0.016739,0.009597
occrate_dow_hod_type_lecture_studyarea,3,0.016328,0.008839
occrate_dow_hod_type_lecture_studyarea,4,0.015823,0.009814
occrate_dow_hod_type_registered,0,0.016644,0.008633
occrate_dow_hod_type_registered,1,0.016309,0.009121
occrate_dow_hod_type_registered,2,0.016591,0.008535
occrate_dow_hod_type_registered,3,0.01741,0.008798
occrate_dow_hod_type_registered,4,0.015836,0.009208
occrate_dow_hod_type_registered_lecture,0,0.01618,0.008415
occrate_dow_hod_type_registered_lecture,1,0.01714,0.008731
occrate_dow_hod_type_registered_lecture,2,0.016907,0.008705
occrate_dow_hod_type_registered_lecture,3,0.015447,0.008782
occrate_dow_hod_type_registered_lecture,4,0.016271,0.008921
occrate_dow_hod_type_registered_lecture_studyarea,0,0.015851,0.008848
occrate_dow_hod_type_registered_lecture_studyarea,1,0.015373,0.008556
occrate_dow_hod_type_registered_lecture_studyarea,2,0.015863,0.008845
occrate_dow_hod_type_registered_lecture_studyarea,3,0.015347,0.00927
occrate_dow_hod_type_registered_lecture_studyarea,4,0.015227,0.008357
occrate_dow_hod_type_registered_studyarea,0,0.015884,0.008333
occrate_dow_hod_type_registered_studyarea,1,0.015695,0.008749
occrate_dow_hod_type_registered_studyarea,2,0.015985,0.008706
occrate_dow_hod_type_registered_studyarea,3,0.016226,0.009007
occrate_dow_hod_type_registered_studyarea,4,0.015334,0.008918
occrate_dow_hod_type_studyarea,0,0.015937,0.008888
occrate_dow_hod_type_studyarea,1,0.016115,0.008962
occrate_dow_hod_type_studyarea,2,0.015793,0.009882
occrate_dow_hod_type_studyarea,3,0.015921,0.009032
occrate_dow_hod_type_studyarea,4,0.016601,0.009468
occrate_dow_lecture,0,0.017618,0.008774
occrate_dow_lecture,1,0.016924,0.008791
occrate_dow_lecture,2,0.017616,0.009037
occrate_dow_lecture,3,0.017214,0.008414
occrate_dow_lecture,4,0.017308,0.008861
occrate_dow_lecture_studyarea,0,0.017113,0.009388
occrate_dow_lecture_studyarea,1,0.016237,0.009533
occrate_dow_lecture_studyarea,2,0.016399,0.008716
occrate_dow_lecture_studyarea,3,0.016677,0.009258
occrate_dow_lecture_studyarea,4,0.016545,0.009109
occrate_dow_registered,0,0.016733,0.008181
occrate_dow_registered,1,0.017157,0.008337
occrate_dow_registered,2,0.016921,0.008181
occrate_dow_registered,3,0.016236,0.008026
occrate_dow_registered,4,0.01711,0.007984
occrate_dow_registered_lecture,0,0.017199,0.008227
occrate_dow_registered_lecture,1,0.017411,0.008568
occrate_dow_registered_lecture,2,0.017519,0.008453
occrate_dow_registered_lecture,3,0.017735,0.008428
occrate_dow_registered_lecture,4,0.017617,0.008436
occrate_dow_registered_lecture_studyarea,0,0.016761,0.009046
occrate_dow_registered_lecture_studyarea,1,0.016144,0.008975
occrate_dow_registered_lecture_studyarea,2,0.016108,0.008349
occrate_dow_registered_lecture_studyarea,3,0.017632,0.008949
occrate_dow_registered_lecture_studyarea,4,0.01614,0.008642
occrate_dow_registered_studyarea,0,0.016747,0.009103
occrate_dow_registered_studyarea,1,0.015645,0.008603
occrate_dow_registered_studyarea,2,0.015931,0.008783
occrate_dow_registered_studyarea,3,0.016114,0.009173
occrate_dow_registered_studyarea,4,0.016471,0.009101
occrate_dow_studyarea,0,0.017001,0.009421
occrate_dow_studyarea,1,0.016338,0.009355
occrate_dow_studyarea,2,0.016538,0.009117
occrate_dow_studyarea,3,0.017294,0.008904
occrate_dow_studyarea,4,0.017193,0.008877
occrate_dow_tutorium_test_cancelled,0,0.022523,0.015409
occrate_dow_tutorium_test_cancelled,1,0.021269,0.01424
occrate_dow_tutorium_test_cancelled,2,0.021655,0.014355
occrate_dow_tutorium_test_cancelled,3,0.022791,0.015273
occrate_dow_tutorium_test_cancelled,4,0.021928,0.014579
occrate_dow_tutorium_test_cancelled_lecture,0,0.017313,0.00871
occrate_dow_tutorium_test_cancelled_lecture,1,0.016751,0.008587
occrate_dow_tutorium_test_cancelled_lecture,2,0.017968,0.008874
occrate_dow_tutorium_test_cancelled_lecture,3,0.017169,0.008903
occrate_dow_tutorium_test_cancelled_lecture,4,0.018413,0.008992
occrate_dow_tutorium_test_cancelled_lecture_studyarea,0,0.016529,0.009707
occrate_dow_tutorium_test_cancelled_lecture_studyarea,1,0.016603,0.009197
occrate_dow_tutorium_test_cancelled_lecture_studyarea,2,0.015502,0.009234
occrate_dow_tutorium_test_cancelled_lecture_studyarea,3,0.016153,0.009281
occrate_dow_tutorium_test_cancelled_lecture_studyarea,4,0.015551,0.009079
occrate_dow_tutorium_test_cancelled_registered,0,0.016505,0.008351
occrate_dow_tutorium_test_cancelled_registered,1,0.017276,0.008624
occrate_dow_tutorium_test_cancelled_registered,2,0.016401,0.008087
occrate_dow_tutorium_test_cancelled_registered,3,0.016601,0.008322
occrate_dow_tutorium_test_cancelled_registered,4,0.017063,0.008462
occrate_dow_tutorium_test_cancelled_registered_lecture,0,0.017289,0.008448
occrate_dow_tutorium_test_cancelled_registered_lecture,1,0.017388,0.008322
occrate_dow_tutorium_test_cancelled_registered_lecture,2,0.017436,0.008683
occrate_dow_tutorium_test_cancelled_registered_lecture,3,0.017049,0.008337
occrate_dow_tutorium_test_cancelled_registered_lecture,4,0.017386,0.008303
occrate_dow_tutorium_test_cancelled_registered_lecture_studyarea,0,0.015599,0.009086
occrate_dow_tutorium_test_cancelled_registered_lecture_studyarea,1,0.016163,0.00916
occrate_dow_tutorium_test_cancelled_registered_lecture_studyarea,2,0.015822,0.009126
occrate_dow_tutorium_test_cancelled_registered_lecture_studyarea,3,0.015371,0.009138
occrate_dow_tutorium_test_cancelled_registered_lecture_studyarea,4,0.014418,0.008274
occrate_dow_tutorium_test_cancelled_registered_studyarea,0,0.01584,0.009201
occrate_dow_tutorium_test_cancelled_registered_studyarea,1,0.015757,0.008787
occrate_dow_tutorium_test_cancelled_registered_studyarea,2,0.014941,0.008964
occrate_dow_tutorium_test_cancelled_registered_studyarea,3,0.01649,0.009202
occrate_dow_tutorium_test_cancelled_registered_studyarea,4,0.015168,0.008366
occrate_dow_tutorium_test_cancelled_studyarea,0,0.016182,0.009352
occrate_dow_tutorium_test_cancelled_studyarea,1,0.016887,0.009302
occrate_dow_tutorium_test_cancelled_studyarea,2,0.016776,0.009266
occrate_dow_tutorium_test_cancelled_studyarea,3,0.016461,0.00875
occrate_dow_tutorium_test_cancelled_studyarea,4,0.016367,0.009223
occrate_dow_tutorium_test_cancelled_type,0,0.017322,0.008807
occrate_dow_tutorium_test_cancelled_type,1,0.016954,0.008746
occrate_dow_tutorium_test_cancelled_type,2,0.0165,0.008819
occrate_dow_tutorium_test_cancelled_type,3,0.016841,0.008627
occrate_dow_tutorium_test_cancelled_type,4,0.017029,0.008898
occrate_dow_tutorium_test_cancelled_type_lecture,0,0.016589,0.008967
occrate_dow_tutorium_test_cancelled_type_lecture,1,0.017836,0.008734
occrate_dow_tutorium_test_cancelled_type_lecture,2,0.016846,0.009095
occrate_dow_tutorium_test_cancelled_type_lecture,3,0.017286,0.009026
occrate_dow_tutorium_test_cancelled_type_lecture,4,0.015527,0.008699
occrate_dow_tutorium_test_cancelled_type_lecture_studyarea,0,0.016323,0.00918
occrate_dow_tutorium_test_cancelled_type_lecture_studyarea,1,0.016191,0.009158
occrate_dow_tutorium_test_cancelled_type_lecture_studyarea,2,0.016565,0.009196
occrate_dow_tutorium_test_cancelled_type_lecture_studyarea,3,0.01658,0.009258
occrate_dow_tutorium_test_cancelled_type_lecture_studyarea,4,0.016614,0.009118
occrate_dow_tutorium_test_cancelled_type_registered,0,0.01654,0.008606
occrate_dow_tutorium_test_cancelled_type_registered,1,0.016731,0.008898
occrate_dow_tutorium_test_cancelled_type_registered,2,0.016695,0.00911
occrate_dow_tutorium_test_cancelled_type_registered,3,0.016488,0.008579
occrate_dow_tutorium_test_cancelled_type_registered,4,0.016127,0.008858
occrate_dow_tutorium_test_cancelled_type_registered_lecture,0,0.016812,0.00901
occrate_dow_tutorium_test_cancelled_type_registered_lecture,1,0.0168,0.008766
occrate_dow_tutorium_test_cancelled_type_registered_lecture,2,0.016957,0.008967
occrate_dow_tutorium_test_cancelled_type_registered_lecture,3,0.016418,0.009184
occrate_dow_tutorium_test_cancelled_type_registered_lecture,4,0.01575,0.008694
occrate_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,0,0.015918,0.00915
occrate_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,1,0.015621,0.009578
occrate_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,2,0.015801,0.008972
occrate_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,3,0.015938,0.009247
occrate_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,4,0.016151,0.009148
occrate_dow_tutorium_test_cancelled_type_registered_studyarea,0,0.015753,0.008889
occrate_dow_tutorium_test_cancelled_type_registered_studyarea,1,0.015432,0.008955
occrate_dow_tutorium_test_cancelled_type_registered_studyarea,2,0.01537,0.008768
occrate_dow_tutorium_test_cancelled_type_registered_studyarea,3,0.015111,0.00888
occrate_dow_tutorium_test_cancelled_type_registered_studyarea,4,0.015551,0.008746
occrate_dow_tutorium_test_cancelled_type_studyarea,0,0.016978,0.009414
occrate_dow_tutorium_test_cancelled_type_studyarea,1,0.016216,0.00846
occrate_dow_tutorium_test_cancelled_type_studyarea,2,0.016756,0.009145
occrate_dow_tutorium_test_cancelled_type_studyarea,3,0.016182,0.009234
occrate_dow_tutorium_test_cancelled_type_studyarea,4,0.016574,0.009469
occrate_dow_type,0,0.016883,0.008777
occrate_dow_type,1,0.01734,0.009073
occrate_dow_type,2,0.017262,0.00919
occrate_dow_type,3,0.017791,0.008947
occrate_dow_type,4,0.017598,0.009013
occrate_dow_type_lecture,0,0.016736,0.008959
occrate_dow_type_lecture,1,0.017719,0.008826
occrate_dow_type_lecture,2,0.017462,0.008931
occrate_dow_type_lecture,3,0.016769,0.00872
occrate_dow_type_lecture,4,0.016534,0.008918
occrate_dow_type_lecture_studyarea,0,0.016356,0.008941
occrate_dow_type_lecture_studyarea,1,0.016777,0.009359
occrate_dow_type_lecture_studyarea,2,0.016193,0.008529
occrate_dow_type_lecture_studyarea,3,0.01674,0.008912
occrate_dow_type_lecture_studyarea,4,0.016873,0.00895
occrate_dow_type_registered,0,0.016735,0.008532
occrate_dow_type_registered,1,0.015559,0.008705
occrate_dow_type_registered,2,0.016765,0.008967
occrate_dow_type_registered,3,0.015786,0.008729
occrate_dow_type_registered,4,0.016342,0.008481
occrate_dow_type_registered_lecture,0,0.016906,0.008895
occrate_dow_type_registered_lecture,1,0.017129,0.00899
occrate_dow_type_registered_lecture,2,0.01674,0.00874
occrate_dow_type_registered_lecture,3,0.017112,0.008799
occrate_dow_type_registered_lecture,4,0.016453,0.008823
occrate_dow_type_registered_lecture_studyarea,0,0.01593,0.008684
occrate_dow_type_registered_lecture_studyarea,1,0.016564,0.0094
occrate_dow_type_registered_lecture_studyarea,2,0.015774,0.008834
occrate_dow_type_registered_lecture_studyarea,3,0.016112,0.008844
occrate_dow_type_registered_lecture_studyarea,4,0.016589,0.008722
occrate_dow_type_registered_studyarea,0,0.016191,0.008745
occrate_dow_type_registered_studyarea,1,0.0166,0.008958
occrate_dow_type_registered_studyarea,2,0.015978,0.008444
occrate_dow_type_registered_studyarea,3,0.016586,0.008778
occrate_dow_type_registered_studyarea,4,0.017347,0.009109
occrate_dow_type_studyarea,0,0.016617,0.009344
occrate_dow_type_studyarea,1,0.016935,0.008629
occrate_dow_type_studyarea,2,0.01667,0.008796
occrate_dow_type_studyarea,3,0.016303,0.008542
occrate_dow_type_studyarea,4,0.016503,0.009016
occrate_exam,0,0.021315,0.014373
occrate_exam,1,0.020168,0.014187
occrate_exam,2,0.021645,0.014894
occrate_exam,3,0.02082,0.014645
occrate_exam,4,0.020813,0.014452
occrate_exam_dow,0,0.022519,0.013802
occrate_exam_dow,1,0.022818,0.01388
occrate_exam_dow,2,0.020477,0.01432
occrate_exam_dow,3,0.022727,0.014564
occrate_exam_dow,4,0.02147,0.014197
occrate_exam_dow_hod,0,0.019629,0.011788
occrate_exam_dow_hod,1,0.019515,0.012297
occrate_exam_dow_hod,2,0.020606,0.012119
occrate_exam_dow_hod,3,0.022986,0.012211
occrate_exam_dow_hod,4,0.021064,0.012301
occrate_exam_dow_hod_lecture,0,0.018549,0.008869
occrate_exam_dow_hod_lecture,1,0.016983,0.008984
occrate_exam_dow_hod_lecture,2,0.019224,0.009007
occrate_exam_dow_hod_lecture,3,0.017413,0.0093
occrate_exam_dow_hod_lecture,4,0.017551,0.008834
occrate_exam_dow_hod_lecture_studyarea,0,0.016678,0.008811
occrate_exam_dow_hod_lecture_studyarea,1,0.016648,0.008481
occrate_exam_dow_hod_lecture_studyarea,2,0.01732,0.009174
occrate_exam_dow_hod_lecture_studyarea,3,0.016979,0.008871
occrate_exam_dow_hod_lecture_studyarea,4,0.015768,0.008987
occrate_exam_dow_hod_registered,0,0.017288,0.00899
occrate_exam_dow_hod_registered,1,0.017168,0.008656
occrate_exam_dow_hod_registered,2,0.018693,0.008509
occrate_exam_dow_hod_registered,3,0.017695,0.008633
occrate_exam_dow_hod_registered,4,0.017888,0.00855
occrate_exam_dow_hod_registered_lecture,0,0.018308,0.008473
occrate_exam_dow_hod_registered_lecture,1,0.018708,0.008862
occrate_exam_dow_hod_registered_lecture,2,0.017599,0.00883
occrate_exam_dow_hod_registered_lecture,3,0.017456,0.008498
occrate_exam_dow_hod_registered_lecture,4,0.018023,0.008522
occrate_exam_dow_hod_registered_lecture_studyarea,0,0.016264,0.008239
occrate_exam_dow_hod_registered_lecture_studyarea,1,0.016197,0.008832
occrate_exam_dow_hod_registered_lecture_studyarea,2,0.016501,0.008822
occrate_exam_dow_hod_registered_lecture_studyarea,3,0.015991,0.008135
occrate_exam_dow_hod_registered_lecture_studyarea,4,0.016021,0.008398
occrate_exam_dow_hod_registered_studyarea,0,0.016089,0.008774
occrate_exam_dow_hod_registered_studyarea,1,0.017574,0.008513
occrate_exam_dow_hod_registered_studyarea,2,0.016022,0.0084
occrate_exam_dow_hod_registered_studyarea,3,0.016219,0.008473
occrate_exam_dow_hod_registered_studyarea,4,0.016402,0.008224
occrate_exam_dow_hod_studyarea,0,0.01804,0.00893
occrate_exam_dow_hod_studyarea,1,0.017772,0.008748
occrate_exam_dow_hod_studyarea,2,0.017079,0.009173
occrate_exam_dow_hod_studyarea,3,0.017273,0.008383
occrate_exam_dow_hod_studyarea,4,0.016656,0.00846
occrate_exam_dow_hod_tutorium_test_cancelled,0,0.019778,0.012402
occrate_exam_dow_hod_tutorium_test_cancelled,1,0.020497,0.012532
occrate_exam_dow_hod_tutorium_test_cancelled,2,0.021369,0.012094
occrate_exam_dow_hod_tutorium_test_cancelled,3,0.020256,0.013066
occrate_exam_dow_hod_tutorium_test_cancelled,4,0.02087,0.012012
occrate_exam_dow_hod_tutorium_test_cancelled_lecture,0,0.018943,0.008837
occrate_exam_dow_hod_tutorium_test_cancelled_lecture,1,0.018378,0.008634
occrate_exam_dow_hod_tutorium_test_cancelled_lecture,2,0.018381,0.00891
occrate_exam_dow_hod_tutorium_test_cancelled_lecture,3,0.01752,0.008743
occrate_exam_dow_hod_tutorium_test_cancelled_lecture,4,0.018277,0.008703
occrate_exam_dow_hod_tutorium_test_cancelled_lecture_studyarea,0,0.018124,0.009122
occrate_exam_dow_hod_tutorium_test_cancelled_lecture_studyarea,1,0.015876,0.00872
occrate_exam_dow_hod_tutorium_test_cancelled_lecture_studyarea,2,0.016242,0.009297
occrate_exam_dow_hod_tutorium_test_cancelled_lecture_studyarea,3,0.015637,0.009028
occrate_exam_dow_hod_tutorium_test_cancelled_lecture_studyarea,4,0.0171,0.009191
occrate_exam_dow_hod_tutorium_test_cancelled_registered,0,0.016523,0.008857
occrate_exam_dow_hod_tutorium_test_cancelled_registered,1,0.018186,0.008597
occrate_exam_dow_hod_tutorium_test_cancelled_registered,2,0.018327,0.008822
occrate_exam_dow_hod_tutorium_test_cancelled_registered,3,0.017124,0.008631
occrate_exam_dow_hod_tutorium_test_cancelled_registered,4,0.017604,0.008865
occrate_exam_dow_hod_tutorium_test_cancelled_registered_lecture,0,0.018603,0.008584
occrate_exam_dow_hod_tutorium_test_cancelled_registered_lecture,1,0.017005,0.008333
occrate_exam_dow_hod_tutorium_test_cancelled_registered_lecture,2,0.018452,0.008786
occrate_exam_dow_hod_tutorium_test_cancelled_registered_lecture,3,0.017328,0.00856
occrate_exam_dow_hod_tutorium_test_cancelled_registered_lecture,4,0.018729,0.008528
occrate_exam_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,0,0.015636,0.008586
occrate_exam_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,1,0.016667,0.008849
occrate_exam_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,2,0.01607,0.008687
occrate_exam_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,3,0.015888,0.008919
occrate_exam_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,4,0.01658,0.008577
occrate_exam_dow_hod_tutorium_test_cancelled_registered_studyarea,0,0.016507,0.008524
